Unnamed: 0,recno,RA_ICRS_x,DE_ICRS_x,SourceCP_x,RVCP_x,PlxCP_x,GmagCP_x,pmRACP_x,pmDECP_x,bx_x,by_x,bz_x,vx_x,vy_x,vz_x,distC_x,Source_x,Gmag_x,BPmag_x,RPmag_x,E(BR/RP)_x,RV_x,e_RV_x,2MASS_x,Jmag_x,e_Jmag_x,Hmag_x,e_Hmag_x,Kmag_x,e_Kmag_x,WISE_x,SDSS_x,ps1name_x,SimbadName_x,gsc9name_x,Lod19_Mass,_RA.icrs_x,_DE.icrs_x,single_x,Teff_x,logL_x,Tess_Mass,Tess_s_Mass_x,Lod19_Mass_calc,Lod19_Mass_e,RA_ICRS_y,DE_ICRS_y,SourceCP_y,RVCP_y,PlxCP_y,GmagCP_y,pmRACP_y,pmDECP_y,bx_y,by_y,bz_y,vx_y,vy_y,vz_y,distC_y,Source_y,Gmag_y,BPmag_y,RPmag_y,E(BR/RP)_y,RV_y,e_RV_y,2MASS_y,Jmag_y,e_Jmag_y,Hmag_y,e_Hmag_y,Kmag_y,e_Kmag_y,WISE_y,SDSS_y,ps1name_y,SimbadName_y,gsc9name_y,L19_Mass,_RA.icrs_y,_DE.icrs_y,single_y,Teff_y,logL_y,TESS_Mass,Tess_s_Mass_y,TESS_Mass_calc,TESS_Mass_e,Del00_Mass,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
2009,2037,61.1248333,32.233,170156575523851520,,8.99213,16.643,23.508,-53.331,-103.14,30.11,-28.685,,,,30.9805,170156575523851520,11.15854993495972,18.403999,15.3706,1.52,0.0,0.0,04042992+3213596,13.515,0.029,12.943,0.036,12.687,0.025,J040429.94+321359.1,,,,,0.219,61.1247136,32.2332296,1,,-2.2139587927125133,0.231,0.02,0.1994224447904349,0.0151712214702844,61.1248333,32.233,170156575523851520,,8.99213,16.643,23.508,-53.331,-103.14,30.11,-28.685,,,,30.9805,170156575523851520,16.6431,18.403999,15.3706,1.52,0.0,0.0,04042992+3213596,13.515,0.029,12.943,0.036,12.687,0.025,J040429.94+321359.1,,,,,0.219,61.1247136,32.2332296,1,,-2.2139587927125133,0.231,0.02,,0.0147834206196253,0.2585499619705371,,,,
2010,2038,61.1450417,22.0460833,53140397701490176,,7.62121,16.628,18.702,-47.228,-120.088,18.407,-49.567,,,,11.631,53140397701490176,11.143949934959718,18.257799,15.3327,1.569,0.0,0.0,04043478+2202466,13.439,0.024,12.816,0.027,12.529,0.023,,,,Gaia DR2 53140397701490176,J040434.79+220246.2,0.221,61.1449548,22.0462866,1,3312.7,-1.998699086929585,0.302,0.021,0.2009850772965976,0.0151712214702844,61.1450417,22.0460833,53140397701490176,,7.62121,16.628,18.702,-47.228,-120.088,18.407,-49.567,,,,11.631,53140397701490176,16.6285,18.257799,15.3327,1.569,0.0,0.0,04043478+2202466,13.439,0.024,12.816,0.027,12.529,0.023,,,,Gaia DR2 53140397701490176,J040434.79+220246.2,0.221,61.1449548,22.0462866,1,3312.7,-1.998699086929585,0.302,0.021,0.2335714285714284,0.0147834206196253,0.2792523753654735,66.769,40.797,0.2132,0.0505
2011,2039,61.146,24.4758333,66037462937149952,,5.57194,16.462999,15.915,-34.265,-165.259,30.852,-62.827,,,,45.8201,66037462937149952,10.97894993495972,18.2444,15.1825,1.528,0.0,0.0,04043501+2428338,13.299,0.026,12.654,0.03,12.365,0.029,J040435.03+242833.2,,,,J040435.02+242833.4,0.241,61.1459247,24.4759808,1,3332.6,-1.9072793481648496,0.36,0.022,0.2211292621073013,0.0151712214702844,61.146,24.4758333,66037462937149952,,5.57194,16.462999,15.915,-34.265,-165.259,30.852,-62.827,,,,45.8201,66037462937149952,16.4635,18.2444,15.1825,1.528,0.0,0.0,04043501+2428338,13.299,0.026,12.654,0.03,12.365,0.029,J040435.03+242833.2,,,,J040435.02+242833.4,0.241,61.1459247,24.4759808,1,3332.6,-1.9072793481648496,0.36,0.022,0.2464935064935064,0.0147834206196253,0.3022473394205895,57.995,36.916,0.2305,0.0565
2012,2040,61.17125,28.5951111,164134958358235904,,6.29246,18.1,18.057,-38.251,-147.265,35.685,-47.91,,,,28.6149,164134958358235904,12.614949934959718,20.3685,16.6201,1.755,0.0,0.0,04044108+2835428,14.32,0.032,13.693,0.036,13.278,0.037,J040441.09+283542.5,,,,,0.119,61.1711615,28.5952758,1,,-2.316052870079197,0.251,0.022,0.1046353910995062,0.0151712214702844,61.17125,28.5951111,164134958358235904,,6.29246,18.1,18.057,-38.251,-147.265,35.685,-47.91,,,,28.6149,164134958358235904,18.0995,20.3685,16.6201,1.755,0.0,0.0,04044108+2835428,14.32,0.032,13.693,0.036,13.278,0.037,J040441.09+283542.5,,,,,0.119,61.1711615,28.5952758,1,,-2.316052870079197,0.251,0.022,,0.0147834206196253,0.1933258786567454,,,,
2013,2041,61.19025,24.6886111,66111886127026944,,6.92488,16.514999,17.198,-43.63,-133.069,25.157,-50.13,,,,14.0644,66111886127026944,11.030849934959718,18.0812,14.7862,2.268,0.0,0.0,04044564+2441194,12.736,0.024,12.062,0.03,11.768,0.027,J040445.65+244118.9,,,Cl* Melotte   22     DH     912,J040445.65+244119.0,0.235,61.1901685,24.688799,1,,,,,0.2148491302466006,0.0151712214702844,61.19025,24.6886111,66111886127026944,,6.92488,16.514999,17.198,-43.63,-133.069,25.157,-50.13,,,,14.0644,66111886127026944,16.5154,18.0812,14.7862,2.268,0.0,0.0,04044564+2441194,12.736,0.024,12.062,0.03,11.768,0.027,J040445.65+244118.9,,,Cl* Melotte   22     DH     912,J040445.65+244119.0,0.235,61.1901685,24.688799,1,,,,,,0.0147834206196253,0.3987456726228469,,,,
2014,2042,61.1903333,24.6883611,66111886130402944,,7.04779,17.278999,15.872,-46.418,-130.749,24.718,-49.256,,,,12.4731,66111886130402944,11.794549934959718,0.0,0.0,0.0,0.0,0.0,04044564+2441194,12.736,0.024,12.062,0.03,11.768,0.027,J040445.65+244118.9,,,Cl* Melotte   22     DH     912,,0.17,61.1902581,24.688561,1,,,,,0.1473117193809287,0.0151712214702844,61.1903333,24.6883611,66111886130402944,,7.04779,17.278999,15.872,-46.418,-130.749,24.718,-49.256,,,,12.4731,66111886130402944,17.2791,0.0,0.0,0.0,0.0,0.0,04044564+2441194,12.736,0.024,12.062,0.03,11.768,0.027,J040445.65+244118.9,,,Cl* Melotte   22     DH     912,,0.17,61.1902581,24.688561,1,,,,,,0.0147834206196253,0.3987456726228469,,,,
2015,2043,61.2084167,33.7366111,170862084032089216,,6.91974,18.087,16.0,-43.916,-134.0,41.702,-34.486,,,,27.4248,170862084032089216,12.60204993495972,19.9942,16.770599,1.558,0.0,0.0,04045000+3344124,14.702,0.029,14.09,0.042,13.766,0.041,J040450.01+334411.9,,,,,0.119,61.2083339,33.7368002,1,,-2.436518922986702,0.181,0.021,0.1051713193196906,0.0151712214702844,61.2084167,33.7366111,170862084032089216,,6.91974,18.087,16.0,-43.916,-134.0,41.702,-34.486,,,,27.4248,170862084032089216,18.0866,19.9942,16.770599,1.558,0.0,0.0,04045000+3344124,14.702,0.029,14.09,0.042,13.766,0.041,J040450.01+334411.9,,,,,0.119,61.2083339,33.7368002,1,,-2.436518922986702,0.181,0.021,,0.0147834206196253,0.1527754078713178,,,,
2016,2044,61.2180417,17.4642778,46438771249859840,,7.8018,13.158,18.91,-46.416,-115.442,10.153,-54.765,,,,19.3973,46438771249859840,7.673149934959719,14.2013,12.1451,1.363,0.0,0.0,04045230+1727522,10.801,0.023,10.151,0.03,9.956,0.023,J040452.32+172751.6,,,,J040452.31+172751.9,0.649,61.2179563,17.4644776,1,3743.1,-1.3541848661039029,0.544,0.102,0.6338591005579691,0.0151712214702844,61.2180417,17.4642778,46438771249859840,,7.8018,13.158,18.91,-46.416,-115.442,10.153,-54.765,,,,19.3973,46438771249859840,13.1577,14.2013,12.1451,1.363,0.0,0.0,04045230+1727522,10.801,0.023,10.151,0.03,9.956,0.023,J040452.32+172751.6,,,,J040452.31+172751.9,0.649,61.2179563,17.4644776,1,3743.1,-1.3541848661039029,0.544,0.102,0.5191843971631205,0.0147834206196253,,79.923,45.587,0.5072,0.0404
2017,2045,61.241375,13.0464722,3305389513693768576,,7.63669,20.886,19.729,-44.923,-115.348,2.661,-61.925,,,,27.7504,3305389513693768576,15.401749934959716,20.8053,20.282,1.533,0.0,0.0,,,,,,,,,J040457.92+130247.7,,,,0.048,61.2412878,13.0466656,1,,,,,,0.0,61.241375,13.0464722,3305389513693768576,,7.63669,20.886,19.729,-44.923,-115.348,2.661,-61.925,,,,27.7504,3305389513693768576,20.8863,20.8053,20.282,1.533,0.0,0.0,,,,,,,,,J040457.92+130247.7,,,,0.048,61.2412878,13.0466656,1,,,,,,0.0147834206196253,,,,,
2018,2046,61.3072083,22.3049167,53174379482675456,,7.27887,16.681999,16.82,-46.735,-125.963,19.505,-51.258,,,,11.4993,53174379482675456,11.19764993495972,18.597601,15.3531,1.575,0.0,0.0,04051370+2218186,13.367,0.024,12.719,0.025,12.412,0.023,J040513.72+221818.0,,,Cl* Melotte   22     DH     914,J040513.72+221818.2,0.214,61.30713,22.3051179,1,3359.4,-2.027797174950277,0.325,0.021,0.1959046174257703,0.0151712214702844,61.3072083,22.3049167,53174379482675456,,7.27887,16.681999,16.82,-46.735,-125.963,19.505,-51.258,,,,11.4993,53174379482675456,16.6822,18.597601,15.3531,1.575,0.0,0.0,04051370+2218186,13.367,0.024,12.719,0.025,12.412,0.023,J040513.72+221818.0,,,Cl* Melotte   22     DH     914,J040513.72+221818.2,0.214,61.30713,22.3051179,1,3359.4,-2.027797174950277,0.325,0.021,0.2638961038961039,0.0147834206196253,0.2955000050280355,84.385,46.226,0.2262,0.0465
2019,2047,61.3073333,24.1450556,66009047433698048,,7.52801,17.201,17.166,-46.601,-122.357,22.045,-46.781,,,,10.5586,66009047433698048,11.71644993495972,19.1467,15.8813,1.559,0.0,0.0,04051373+2408431,13.963,0.029,13.341,0.04,12.978,0.036,J040513.74+240842.5,,,Cl* Melotte   22     DH     915,J040513.74+240842.7,0.175,61.3072523,24.1452562,1,3259.9,-2.251811988479156,0.238,0.022,0.1529370123853562,0.0151712214702844,61.3073333,24.1450556,66009047433698048,,7.52801,17.201,17.166,-46.601,-122.357,22.045,-46.781,,,,10.5586,66009047433698048,17.201,19.1467,15.8813,1.559,0.0,0.0,04051373+2408431,13.963,0.029,13.341,0.04,12.978,0.036,J040513.74+240842.5,,,Cl* Melotte   22     DH     915,J040513.74+240842.7,0.175,61.3072523,24.1452562,1,3259.9,-2.251811988479156,0.238,0.022,0.1995217391304348,0.0147834206196253,0.2240837435517244,93.142,48.494,0.169,0.0349
2020,2048,61.3247917,32.4753333,170167295762112384,,6.28071,15.455,14.391,-43.845,-147.831,43.285,-40.284,,,,34.1823,170167295762112384,9.970749934959718,16.944201,14.2595,1.468,0.0,0.0,04051792+3228318,12.556,0.026,11.897,0.032,11.669,0.024,J040517.94+322831.3,,,,,0.376,61.3247183,32.4755221,1,3541.6,-1.5649523566922074,0.492,0.021,0.3545412511032727,0.0151712214702844,61.3247917,32.4753333,170167295762112384,,6.28071,15.455,14.391,-43.845,-147.831,43.285,-40.284,,,,34.1823,170167295762112384,15.4553,16.944201,14.2595,1.468,0.0,0.0,04051792+3228318,12.556,0.026,11.897,0.032,11.669,0.024,J040517.94+322831.3,,,,,0.376,61.3247183,32.4755221,1,3541.6,-1.5649523566922074,0.492,0.021,0.408447204968944,0.0147834206196253,0.4165914123157392,60.437,37.421,0.3782,0.0642
2021,2049,61.3703333,31.4748889,169226697921617792,,8.65962,20.868999,11.163,-25.142,-107.268,29.902,-30.575,,,,27.2252,169226697921617792,15.38404993495972,20.9536,19.421101,2.294,0.0,0.0,,,,,,,,,,,,,0.049,61.3702769,31.4749972,1,,,,,,0.0,61.3703333,31.4748889,169226697921617792,,8.65962,20.868999,11.163,-25.142,-107.268,29.902,-30.575,,,,27.2252,169226697921617792,20.8686,20.9536,19.421101,2.294,0.0,0.0,,,,,,,,,,,,,0.049,61.3702769,31.4749972,1,,,,,,0.0147834206196253,,,,,
2022,2050,61.37125,24.2546111,66016499197830272,,5.88145,17.990999,15.601,-35.391,-156.714,28.347,-59.548,,,,36.8235,66016499197830272,12.50604993495972,20.0504,16.618299,1.618,0.0,0.0,04052908+2415170,14.546,0.035,13.885,0.04,13.571,0.036,J040529.10+241516.7,,,,J040529.09+241516.9,0.125,61.3711763,24.2547635,1,3143.4,-2.3010300053712194,0.235,0.024,0.1090714915531175,0.0151712214702844,61.37125,24.2546111,66016499197830272,,5.88145,17.990999,15.601,-35.391,-156.714,28.347,-59.548,,,,36.8235,66016499197830272,17.9906,20.0504,16.618299,1.618,0.0,0.0,04052908+2415170,14.546,0.035,13.885,0.04,13.571,0.036,J040529.10+241516.7,,,,J040529.09+241516.9,0.125,61.3711763,24.2547635,1,3143.4,-2.3010300053712194,0.235,0.024,0.15,0.0147834206196253,0.1676516569971718,66.115,40.27,0.1335,0.0335
2023,2051,61.3828333,21.9274444,53111428144697728,,6.06899,20.625999,11.972,-43.179,-150.986,22.449,-62.042,,,,32.3145,53111428144697728,15.14134993495972,21.037001,19.109501,2.224,0.0,0.0,04053186+2155394,16.688,0.151,16.055,0.19,15.615,0.207,J040531.87+215538.9,,,,J040531.86+215539.1,0.051,61.3827777,21.9276303,1,,,,,,0.0,61.3828333,21.9274444,53111428144697728,,6.06899,20.625999,11.972,-43.179,-150.986,22.449,-62.042,,,,32.3145,53111428144697728,20.6259,21.037001,19.109501,2.224,0.0,0.0,04053186+2155394,16.688,0.151,16.055,0.19,15.615,0.207,J040531.87+215538.9,,,,J040531.86+215539.1,0.051,61.3827777,21.9276303,1,,,,,,0.0147834206196253,,,,,
2024,2052,61.4008333,33.18975,170270168818981376,,8.83606,15.451,17.133,-52.004,-105.093,31.688,-27.558,,,,31.0229,170270168818981376,9.966849934959718,16.8874,14.2466,1.488,0.0,0.0,04053618+3311238,12.573,0.021,11.907,0.028,11.669,0.026,J040536.20+331123.3,,,,,0.377,61.4007452,33.1899739,2,,-1.766242623932835,0.376,0.028,0.3548129351319404,0.0151712214702844,61.4008333,33.18975,170270168818981376,,8.83606,15.451,17.133,-52.004,-105.093,31.688,-27.558,,,,31.0229,170270168818981376,15.4514,16.8874,14.2466,1.488,0.0,0.0,04053618+3311238,12.573,0.021,11.907,0.028,11.669,0.026,J040536.20+331123.3,,,,,0.377,61.4007452,33.1899739,2,,-1.766242623932835,0.376,0.028,,0.0147834206196253,0.4165914123157392,,,,
2025,2053,61.443,16.7452778,46342250447561216,,8.13696,18.534,18.33,-48.253,-110.504,8.266,-53.141,,,,22.8974,46342250447561216,13.049149934959718,20.701,17.1089,1.682,0.0,0.0,04054629+1644436,14.875,0.038,14.279,0.046,13.931,0.044,J040546.31+164443.2,,,,J040546.30+164443.3,0.095,61.4429176,16.7454856,1,3000.6,-2.6946486274457784,0.144,0.021,,0.0,61.443,16.7452778,46342250447561216,,8.13696,18.534,18.33,-48.253,-110.504,8.266,-53.141,,,,22.8974,46342250447561216,18.5337,20.701,17.1089,1.682,0.0,0.0,04054629+1644436,14.875,0.038,14.279,0.046,13.931,0.044,J040546.31+164443.2,,,,J040546.30+164443.3,0.095,61.4429176,16.7454856,1,3000.6,-2.6946486274457784,0.144,0.021,0.1200183486238532,0.0147834206196253,0.1414680777435375,101.625,47.735,0.0939,0.0179
2026,2054,61.4599583,20.8329167,52135925109792000,,7.7086,17.743,17.414,-45.607,-118.531,15.706,-50.321,,,,13.9841,52135925109792000,12.258249934959718,19.688801,16.402,1.587,0.0,0.0,04055036+2049593,14.404,0.032,13.826,0.035,13.477,0.038,J040550.38+204958.7,,,,J040550.37+204959.1,0.141,61.4598781,20.8331131,1,3169.1,-2.432973642671282,0.186,0.021,0.1207900291626428,0.0151712214702844,61.4599583,20.8329167,52135925109792000,,7.7086,17.743,17.414,-45.607,-118.531,15.706,-50.321,,,,13.9841,52135925109792000,17.7428,19.688801,16.402,1.587,0.0,0.0,04055036+2049593,14.404,0.032,13.826,0.035,13.477,0.038,J040550.38+204958.7,,,,J040550.37+204959.1,0.141,61.4598781,20.8331131,1,3169.1,-2.432973642671282,0.186,0.021,0.162103448275862,0.0147834206196253,0.1754402436740536,97.553,48.322,0.1327,0.0265
2027,2055,61.4670833,27.1535,163437631764247040,,6.83652,17.341,19.46,-52.784,-135.583,29.72,-46.151,,,,17.4751,163437631764247040,11.85654993495972,19.1203,16.052999,1.538,0.0,0.0,04055207+2709134,14.201,0.032,13.597,0.04,13.295,0.036,J040552.09+270912.9,,,UGCS J040552.08+270913.1,J040552.08+270913.1,0.166,61.4669891,27.1537273,1,,-2.227678299978136,0.23,0.021,0.1434429412305199,0.0151712214702844,61.4670833,27.1535,163437631764247040,,6.83652,17.341,19.46,-52.784,-135.583,29.72,-46.151,,,,17.4751,163437631764247040,17.3411,19.1203,16.052999,1.538,0.0,0.0,04055207+2709134,14.201,0.032,13.597,0.04,13.295,0.036,J040552.09+270912.9,,,UGCS J040552.08+270913.1,J040552.08+270913.1,0.166,61.4669891,27.1537273,1,,-2.227678299978136,0.23,0.021,,0.0147834206196253,0.1917217497081161,,,,
2028,2057,61.4819583,27.9258611,163909150453996800,,6.2121,17.68,18.172,-37.375,-149.359,34.276,-49.298,,,,30.0506,163909150453996800,12.195649934959718,19.3764,16.438801,1.49,0.0,0.0,04055564+2755337,14.704,0.039,14.234,0.056,13.835,0.046,J040555.67+275533.3,,1.4151061481270318e+17,,J040555.66+275533.4,0.145,61.4818697,27.926022,1,3288.6,-2.3089184960016462,0.195,0.021,0.1236627896082115,0.0151712214702844,61.4819583,27.9258611,163909150453996800,,6.2121,17.68,18.172,-37.375,-149.359,34.276,-49.298,,,,30.0506,163909150453996800,17.6802,19.3764,16.438801,1.49,0.0,0.0,04055564+2755337,14.704,0.039,14.234,0.056,13.835,0.046,J040555.67+275533.3,,1.4151061481270318e+17,,J040555.66+275533.4,0.145,61.4818697,27.926022,1,3288.6,-2.3089184960016462,0.195,0.021,0.2179220779220778,0.0147834206196253,0.1479086764398957,108.837,49.068,0.1678,0.0304
2029,2058,61.703875,22.3072778,53499693187447296,,6.95182,20.152,13.817,-49.272,-132.229,19.831,-53.05,,,,15.1238,53499693187447296,14.66784993495972,20.124399,19.468901,1.552,0.0,0.0,,,,,,,,,,,,J040648.92+221826.5,0.057,61.7038107,22.3074899,1,,,,,,0.0,61.703875,22.3072778,53499693187447296,,6.95182,20.152,13.817,-49.272,-132.229,19.831,-53.05,,,,15.1238,53499693187447296,20.1524,20.124399,19.468901,1.552,0.0,0.0,,,,,,,,,,,,J040648.92+221826.5,0.057,61.7038107,22.3074899,1,,,,,,0.0147834206196253,,,,,
2030,2059,61.49875,32.3221389,169410934841320832,6.99,8.53795,13.016,23.537,-54.237,-108.864,31.424,-29.653,-11.7813,-28.080299,-14.113,27.4321,169410934841320832,7.53184993495972,13.8644,12.1247,1.304,6.9897,0.8348,04055967+3219204,10.976,0.02,10.339,0.023,10.192,0.022,J040559.69+321919.8,,,HAT 215-06341,,0.664,61.4986301,32.3223724,1,4268.9,-0.8144861657573825,0.616,0.08,0.6519147600042637,0.0151712214702844,61.49875,32.3221389,169410934841320832,6.99,8.53795,13.016,23.537,-54.237,-108.864,31.424,-29.653,-11.7813,-28.080299,-14.113,27.4321,169410934841320832,13.0164,13.8644,12.1247,1.304,6.9897,0.8348,04055967+3219204,10.976,0.02,10.339,0.023,10.192,0.022,J040559.69+321919.8,,,HAT 215-06341,,0.664,61.4986301,32.3223724,1,4268.9,-0.8144861657573825,0.616,0.08,0.6714388489208631,0.0147834206196253,0.7202321365200671,57.562,37.489,0.7057,0.0319
2031,2060,61.52125,18.0690556,47048106850285824,,7.48429,16.096001,18.001,-43.005,-120.897,11.217,-55.773,,,,17.785,47048106850285824,10.61144993495972,17.684099,14.85,1.512,0.0,0.0,04060507+1804093,13.098,0.021,12.438,0.021,12.247,0.023,J040605.09+180408.8,,,,J040605.08+180409.0,0.285,61.5211685,18.0692408,1,3391.8,-1.889073756099415,0.341,0.021,0.2660747761401802,0.0151712214702844,61.52125,18.0690556,47048106850285824,,7.48429,16.096001,18.001,-43.005,-120.897,11.217,-55.773,,,,17.785,47048106850285824,16.096,17.684099,14.85,1.512,0.0,0.0,04060507+1804093,13.098,0.021,12.438,0.021,12.247,0.023,J040605.09+180408.8,,,,J040605.08+180409.0,0.285,61.5211685,18.0692408,1,3391.8,-1.889073756099415,0.341,0.021,0.284935064935065,0.0147834206196253,0.3197436382772384,71.84,43.087,0.2591,0.0558
2032,2061,61.533375,25.7095,162447933860632064,,6.623,18.375999,11.032,-47.934,-139.707,27.769,-50.084,,,,19.9894,162447933860632064,12.89154993495972,20.610701,16.993099,1.616,0.0,0.0,04060800+2542349,14.828,0.031,14.179,0.051,13.863,0.04,J040608.00+254234.3,,,UGCS J040608.00+254234.5,J040608.00+254234.5,0.101,61.5333223,25.7097064,1,3095.7,-2.527243546226828,0.181,0.022,,0.0,61.533375,25.7095,162447933860632064,,6.623,18.375999,11.032,-47.934,-139.707,27.769,-50.084,,,,19.9894,162447933860632064,18.3761,20.610701,16.993099,1.616,0.0,0.0,04060800+2542349,14.828,0.031,14.179,0.051,13.863,0.04,J040608.00+254234.3,,,UGCS J040608.00+254234.5,J040608.00+254234.5,0.101,61.5333223,25.7097064,1,3095.7,-2.527243546226828,0.181,0.022,0.1403037974683544,0.0147834206196253,0.1459909223863566,93.795,47.482,0.1138,0.0233
2033,2062,61.5379167,32.1725833,169404853168106496,,7.38035,20.224001,22.934,-61.759,-125.973,36.049,-34.499,,,,21.9752,169404853168106496,14.739749934959718,21.184799,18.722401,2.002,0.0,0.0,04060907+3210225,16.302,0.132,16.118,0.224,15.156,0.139,,,1.466106153890203e+17,,,0.056,61.5378,32.1728492,1,,,,,,0.0,61.5379167,32.1725833,169404853168106496,,7.38035,20.224001,22.934,-61.759,-125.973,36.049,-34.499,,,,21.9752,169404853168106496,20.2243,21.184799,18.722401,2.002,0.0,0.0,04060907+3210225,16.302,0.132,16.118,0.224,15.156,0.139,,,1.466106153890203e+17,,,0.056,61.5378,32.1728492,1,,,,,,0.0147834206196253,,,,,
2034,2063,61.5805,35.5029167,219166958435771648,,8.12115,20.165001,9.225,-25.451,-114.221,37.773,-26.25,,,,30.1942,219166958435771648,14.68004993495972,20.9375,18.5327,2.275,0.0,0.0,04061929+3530107,16.601,0.163,15.702,0.15,15.251,0.17,J040619.32+353010.7,,,,,0.057,61.5804512,35.5030263,1,,,,,,0.0,61.5805,35.5029167,219166958435771648,,8.12115,20.165001,9.225,-25.451,-114.221,37.773,-26.25,,,,30.1942,219166958435771648,20.1646,20.9375,18.5327,2.275,0.0,0.0,04061929+3530107,16.601,0.163,15.702,0.15,15.251,0.17,J040619.32+353010.7,,,,,0.057,61.5804512,35.5030263,1,,,,,,0.0147834206196253,,,,,
2035,2064,61.581625,27.1393333,163435157863073920,,6.80159,15.683,15.584,-46.75,-136.373,29.677,-46.238,,,,18.1311,163435157863073920,10.19814993495972,17.1213,14.5056,1.455,0.0,0.0,04061956+2708223,12.834,0.024,12.195,0.032,11.939,0.023,J040619.57+270821.8,,,,J040619.57+270822.0,0.343,61.5815496,27.1395346,2,3487.4,-1.6734593331432646,0.422,0.021,0.3206447125054477,0.0151712214702844,61.581625,27.1393333,163435157863073920,,6.80159,15.683,15.584,-46.75,-136.373,29.677,-46.238,,,,18.1311,163435157863073920,15.6827,17.1213,14.5056,1.455,0.0,0.0,04061956+2708223,12.834,0.024,12.195,0.032,11.939,0.023,J040619.57+270821.8,,,,J040619.57+270822.0,0.343,61.5815496,27.1395346,2,3487.4,-1.6734593331432646,0.422,0.021,0.3640707964601771,0.0147834206196253,0.3691092922585221,64.345,39.759,0.3351,0.0631
2036,2065,61.6193333,20.0436389,51874997255145728,,7.06412,16.400999,18.263,-42.752,-129.138,15.429,-55.899,,,,16.2395,51874997255145728,10.916649934959718,18.096201,15.1283,1.53,0.0,0.0,04062860+2002379,13.321,0.023,12.69,0.025,12.416,0.023,J040628.63+200237.3,J040628.62+200237.5,,,J040628.61+200237.6,0.248,61.6192496,20.043823,1,3286.1,-1.9370421829003577,0.335,0.021,0.2289901464848463,0.0151712214702844,61.6193333,20.0436389,51874997255145728,,7.06412,16.400999,18.263,-42.752,-129.138,15.429,-55.899,,,,16.2395,51874997255145728,16.4012,18.096201,15.1283,1.53,0.0,0.0,04062860+2002379,13.321,0.023,12.69,0.025,12.416,0.023,J040628.63+200237.3,J040628.62+200237.5,,,J040628.61+200237.6,0.248,61.6192496,20.043823,1,3286.1,-1.9370421829003577,0.335,0.021,0.2162987012987012,0.0147834206196253,0.2949316005159804,49.781,32.433,0.206,0.0544
2037,2066,61.6518333,27.5996667,163841083812606592,,8.22353,5.133,22.377,-51.952,-112.904,25.178,-37.495,,,,18.891,163841083812606592,-0.3512800650402807,5.09466,5.25337,1.141,0.0,0.0,04063640+2735595,5.361,0.032,5.408,0.031,5.433,0.02,J040636.43+273559.0,,1.4112061650962275e+17,*  41 Tau,J040636.42+273559.5,3.8,61.6517246,27.5998904,1,,,,,,0.0,61.6518333,27.5996667,163841083812606592,,8.22353,5.133,22.377,-51.952,-112.904,25.178,-37.495,,,,18.891,163841083812606592,5.13327,5.09466,5.25337,1.141,0.0,0.0,04063640+2735595,5.361,0.032,5.408,0.031,5.433,0.02,J040636.43+273559.0,,1.4112061650962275e+17,*  41 Tau,J040636.42+273559.5,3.8,61.6517246,27.5998904,1,,,,,,0.0147834206196253,,,,,
2038,2067,61.6563333,27.3133333,163445671941157888,,5.48603,20.589001,6.085,-15.067,-169.19,37.064,-56.812,,,,49.6684,163445671941157888,15.104449934959716,21.4076,19.157101,1.938,0.0,0.0,,,,,,,,J040637.51+271848.0,,,,J040637.50+271848.1,0.051,61.6563038,27.3133982,1,,,,,,0.0,61.6563333,27.3133333,163445671941157888,,5.48603,20.589001,6.085,-15.067,-169.19,37.064,-56.812,,,,49.6684,163445671941157888,20.589,21.4076,19.157101,1.938,0.0,0.0,,,,,,,,J040637.51+271848.0,,,,J040637.50+271848.1,0.051,61.6563038,27.3133982,1,,,,,,0.0147834206196253,,,,,
2039,2068,61.6627917,24.6075833,66054848963087488,,6.43141,20.636,2.885,-34.454,-143.686,26.17,-53.344,,,,23.6328,66054848963087488,15.15104993495972,21.097,19.1234,2.194,0.0,0.0,,,,,,,,J040639.06+243627.2,,,,J040639.04+243627.5,0.051,61.662778,24.6077316,1,,,,,,0.0,61.6627917,24.6075833,66054848963087488,,6.43141,20.636,2.885,-34.454,-143.686,26.17,-53.344,,,,23.6328,66054848963087488,20.6356,21.097,19.1234,2.194,0.0,0.0,,,,,,,,J040639.06+243627.2,,,,J040639.04+243627.5,0.051,61.662778,24.6077316,1,,,,,,0.0147834206196253,,,,,
2040,2069,61.6718333,21.1991389,52286760062872960,,8.47166,20.667999,-0.052,-65.488,-108.131,14.596,-45.036,,,,21.023,52286760062872960,15.183749934959716,20.816299,19.921301,1.487,0.0,0.0,,,,,,,,J040641.57+211157.0,,,,J040641.24+211157.4,0.05,61.6718335,21.1994209,1,,,,,,0.0,61.6718333,21.1991389,52286760062872960,,8.47166,20.667999,-0.052,-65.488,-108.131,14.596,-45.036,,,,21.023,52286760062872960,20.6683,20.816299,19.921301,1.487,0.0,0.0,,,,,,,,J040641.57+211157.0,,,,J040641.24+211157.4,0.05,61.6718335,21.1994209,1,,,,,,0.0147834206196253,,,,,
