recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Mass_calc,Mass_e
828,204287798,16 20 26.08,-22 55 43.1,,11.84,,7.13,0.76,11.74,6.37,0.9748,,,,"USco,bronze",no,Simbad,1,1.0,18.869999,11.108921238465816,,,-1.9523357965494288,,0.013866982803217402
1251,203989848,16 29 24.53,-24 06 48.0,,9.75,,8.92,4.61,9.15,4.32,,,,,"ROph,bronze",no,Simbad,1,1.0,18.07,10.017609238465814,6621.6,4.8153,,,0.013866982803217402
829,204655550,16 20 27.24,-21 26 06.8,,9.19,,4.45,0.25,9.16,4.2,4.0268,6.0824,,,"USco,gold",no,Simbad,2,1e-06,13.61,7.255182238465816,3777.1,0.6598,,,0.013866982803217402
830,204638251,16 20 28.13,-21 30 32.5,8.57,7.5,1.07,1.07,0.54,7.43,0.53,3.6071,,,,"USco,gold",no,Simbad,1,0.999593,8.5,2.928311238465815,,,0.7197694879865676,,0.013866982803217402
831,205516967,16 20 28.25,-17 03 51.0,,8.96,,3.76,0.7,8.87,3.06,4.5187,,,,"USco,bronze",no,Simbad,1,0.99999,12.63,6.562248238465815,,,,,0.013866982803217402
832,203848625,16 20 28.63,-24 42 08.8,,9.69,,5.8,1.94,9.44,3.86,7.9926,,,,"USco,bronze",yes,Simbad,1,0.999862,15.24,8.632619238465816,,,-0.4617153961494905,,0.013866982803217402
833,204951022,16 20 30.25,-20 07 03.7,7.56,6.23,1.33,1.33,1.45,6.04,-0.12,,,,,"USco,bronze",no,Simbad,1,0.999915,7.37,1.872648238465815,,,1.1414086948182576,,0.013866982803217402
834,204951731,16 20 30.56,-20 06 51.9,8.41,7.09,1.32,1.32,0.78,6.99,0.55,,,,,"USco,gold",no,Simbad,1,0.999931,8.309999,2.7187072384658144,,,0.7808528150467136,,0.013866982803217402
835,204615541,16 20 31.17,-21 36 15.3,,10.59,,5.55,0.32,10.55,5.23,2.4707,,,,"USco,bronze",no,Simbad,1,0.997667,16.1,9.108992238465817,,,-1.424235015956815,,0.013866982803217402
836,204279000,16 20 32.44,-22 57 45.6,,9.77,,5.9,1.18,9.62,4.72,4.395,,,,"USco,gold",no,Simbad,1,0.999806,15.52,8.760588238465814,,,,,0.013866982803217402
837,204666965,16 20 36.40,-21 23 12.3,,10.02,,5.86,0.21,9.99,5.65,13.3557,0.4891,,,"USco,gold",no,Simbad,1,0.999964,15.85,8.706436238465816,3366.9,1.02,,,0.013866982803217402
838,203869829,16 20 38.48,-24 37 01.5,,9.6,,5.36,1.05,9.47,4.31,10.714,,,,"USco,bronze",maybe,Simbad,1,0.999998,14.83,8.322020238465814,7894.7,3.9489,,,0.013866982803217402
839,203478236,16 20 40.39,-26 00 18.2,,11.51,,6.63,0.82,11.4,5.81,1.7358,,,,"USco,bronze",no,Simbad,1,0.999997,18.029999,10.530615238465815,3427.6,1.4431,-1.6428277407529244,0.2536190476190476,0.013866982803217402
840,203891936,16 20 44.68,-24 31 38.3,,8.53,,3.89,0.0,8.53,3.89,0.4691,0.5776,,,"USco,gold",no,Simbad,1,0.999998,12.42,6.166545238465815,,,,,0.013866982803217402
841,204372172,16 20 50.23,-22 35 38.7,9.03,7.78,1.24,1.24,0.79,7.68,0.46,0.1234,0.0458,,,"USco,gold",yes,Simbad,1,0.999491,8.92,3.316306238465815,7479.6,0.5152,0.6498963293112678,1.5,0.013866982803217402
842,204296346,16 20 50.95,-22 53 40.0,,9.8,,5.34,0.31,9.76,5.03,8.2662,,,,"USco,silver",no,Simbad,1,0.999527,15.1,8.178765238465814,3889.0,1.2822,-1.0214543114712422,0.5351648351648352,0.013866982803217402
843,204907137,16 20 53.00,-20 19 20.2,,9.96,,4.99,0.88,9.85,4.11,,,,,"USco,bronze",no,Simbad,1,0.999995,14.84,8.406872238465816,5576.6,2.6802,-0.5181991692916615,1.1,0.013866982803217402
844,205211404,16 21 02.88,-18 50 22.1,,8.98,,3.64,0.7,8.89,2.94,5.5216,,,,"USco,bronze",no,Simbad,1,0.999245,12.530001,6.480999238465815,4602.4,0.9443,,,0.013866982803217402
845,203636498,16 21 05.09,-25 27 42.6,,10.94,,6.34,0.35,10.9,5.99,0.7794,,,,"USco,bronze",no,Simbad,1,0.999997,17.24,9.868669238465817,3281.2,0.8756,-1.6681679736730783,0.18933753943217663,0.013866982803217402
846,203598787,16 21 09.84,-25 35 33.0,8.26,7.18,1.08,1.08,0.98,7.06,0.09,0.8637,,,,"USco,bronze",,Simbad,1,0.999972,8.14,2.8316912384658157,,,0.7296870738083828,,0.013866982803217402
847,203540227,16 21 10.26,-25 47 41.3,,10.81,,5.82,0.85,10.7,4.97,3.7888,,,,"USco,bronze",no,Simbad,1,0.998613,16.52,9.439591238465816,3560.1,1.1645,-1.3280869780150977,0.32249999999999995,0.013866982803217402
848,203425996,16 21 14.32,-26 10 46.4,,11.02,,6.84,1.19,10.87,5.65,5.2152,,,,"USco,bronze",no,Simbad,1,0.999996,17.71,10.166342238465814,3426.1,1.645,-1.5503673461379075,0.25290476190476185,0.013866982803217402
849,203625455,16 21 14.92,-25 30 01.2,,11.35,,6.89,0.73,11.26,6.16,1.0829,,,,"USco,bronze",no,Simbad,1,0.999999,18.15,10.510093238465814,,,-1.7110804042534644,,0.013866982803217402
850,203542353,16 21 15.23,-25 47 13.9,,10.01,,7.07,1.17,9.86,5.9,,,,,"USco,bronze",no,Simbad,1,0.999975,16.93,9.285611238465815,,,,,0.013866982803217402
851,204353205,16 21 15.83,-22 40 04.7,,9.75,,5.11,0.95,9.63,4.17,6.0327,,,,"USco,gold",no,Simbad,2,1e-06,14.74,8.194305238465816,3656.8,0.8049,-0.9715914240122294,0.3844871794871796,0.013866982803217402
852,204346718,16 21 16.80,-22 41 36.8,,12.23,,7.36,1.09,12.09,6.28,0.6431,,,,"USco,bronze",no,Simbad,1,0.999999,19.45,11.597468238465815,,,-2.070070436219589,,0.013866982803217402
853,204290918,16 21 18.47,-22 54 58.1,,10.15,,7.45,2.12,9.88,5.33,2.5359,,,,"USco,bronze",yes,Simbad,1,0.999996,17.33,9.551722238465816,3512.4,1.9149,,,0.013866982803217402
854,203915538,16 21 19.20,-24 25 52.5,,10.67,,8.23,3.23,10.26,5.0,1.319,,,,"USco,gold",maybe,Simbad,1,0.999946,18.49,11.294562238465817,,,,,0.013866982803217402
855,204494885,16 21 21.14,-22 06 32.2,8.59,7.37,1.22,1.22,0.98,7.25,0.24,0.977,4.6979,,,"USco,gold",no,Simbad,1,0.999798,8.47,2.9366782384658148,7696.6,0.6586,1.123025687679711,1.5,0.013866982803217402
856,203914036,16 21 24.88,-24 26 14.6,,11.42,,8.25,2.85,11.05,5.39,2.2794,,,,"USco,gold",maybe,Simbad,1,1.0,19.3,11.263686238465816,,,-1.7274622304748588,,0.013866982803217402
857,203338523,16 21 27.97,-26 28 10.2,,11.88,,7.08,0.64,11.8,6.44,,,,,"USco,bronze",no,Simbad,1,0.999999,18.880001,11.101031238465817,,,-1.9562448574318647,,0.013866982803217402
858,204217770,16 21 28.45,-23 12 11.1,13.79,8.74,5.05,5.05,0.97,8.61,4.08,2.9264,,,,"USco,bronze",no,Simbad,1,0.999942,13.66,7.214611238465816,5786.0,2.8791,-0.6140185672989495,1.1413793103448275,0.013866982803217402
859,203626828,16 21 29.53,-25 29 43.4,,10.19,,5.25,0.78,10.09,4.47,2.0554,,,,"USco,gold",no,Simbad,1,0.992964,15.34,8.582031238465815,3527.3,0.8516,-1.0859743642820412,0.3014743589743591,0.013866982803217402
860,204644117,16 21 29.61,-21 29 03.9,,11.23,,6.34,0.16,11.2,6.18,0.5736,,,,"USco,gold",no,Simbad,1,0.999998,17.54,10.121395238465816,3281.3,0.9222,-1.724458328769076,0.18936908517350165,0.013866982803217402
861,203526802,16 21 33.08,-25 50 26.8,,11.08,,5.36,0.35,11.04,5.01,,,,,"USco,bronze",no,Simbad,1,0.99968,16.4,9.480392238465816,3937.6,1.2712,-1.2205478096620432,0.7,0.013866982803217402
862,204260890,16 21 33.97,-23 01 55.9,13.95,9.23,4.72,4.72,0.37,9.18,4.35,,,,,"USco,bronze",maybe,Simbad,1,0.999987,13.9,7.593133238465816,,,,,0.013866982803217402
863,203417549,16 21 34.70,-26 12 26.9,,8.86,,4.5,1.8,8.63,2.7,3.356,,,,"USco,bronze",yes,Simbad,1,0.999801,13.13,7.009708238465816,5778.4,1.9378,-0.5647450653168545,1.1389968652037616,0.013866982803217402
864,205471638,16 21 36.58,-17 22 04.6,11.31,8.19,3.12,3.12,0.7,8.1,2.42,,,,,"USco,bronze",no,Simbad,1,0.999987,11.22,5.308925238465815,,,,,0.013866982803217402
865,204280039,16 21 37.98,-22 57 30.9,,12.42,,7.45,2.11,12.15,5.34,,,,,"USco,bronze",no,Simbad,1,0.999994,19.599998,11.846877238465815,4032.2,2.5759,,,0.013866982803217402
866,202873945,16 21 39.90,-28 03 06.9,,11.24,,7.38,1.21,11.09,6.16,0.6258,,,,"USco,bronze",maybe,Simbad,1,1.0,18.470001,10.629691238465814,3484.3,1.8663,-1.659754248176261,0.2806190476190477,0.013866982803217402
867,204589989,16 21 40.58,-21 42 44.0,,8.82,,3.23,0.7,8.73,2.53,,,,,"USco,bronze",no,Simbad,1,0.999998,11.959999,6.076835238465815,,,,,0.013866982803217402
868,204471912,16 21 41.26,-22 12 05.7,,9.94,,5.91,0.35,9.9,5.56,0.7562,0.8027,,,"USco,gold",no,Simbad,1,0.999838,15.809999,8.641671238465815,3520.6,1.0888,,,0.013866982803217402
869,204211116,16 21 41.98,-23 13 43.5,,10.96,,7.92,2.02,10.7,5.9,2.1605,,,,"USco,bronze",yes,Simbad,1,0.999999,18.619999,10.592715238465814,,,-1.6647427262084722,,0.013866982803217402
870,203495721,16 21 47.92,-25 56 47.1,9.37,8.03,1.34,1.34,0.27,7.99,1.07,1.8446,0.8394,,,"USco,bronze",no,Simbad,2,1e-06,9.33,3.614192238465815,6280.4,0.1121,0.8690427026399857,1.3091029900332225,0.013866982803217402
871,203685806,16 21 48.51,-25 17 26.7,,9.97,,4.86,0.37,9.93,4.49,3.7758,,,,"USco,gold",no,Simbad,1,0.999928,14.790001,8.348548238465815,4847.4,2.1604,-0.8902527743501354,0.8616230366492146,0.013866982803217402
872,204862760,16 21 53.09,-20 31 27.7,,8.47,,6.1,0.95,8.35,5.16,,,,,"USco,bronze",,Simbad,1,0.999992,14.450001,7.201705238465815,5582.2,1.3834,-0.399005350523864,1.0774921630094043,0.013866982803217402
873,204819556,16 21 54.66,-20 43 09.1,,9.15,,3.25,0.0,9.15,3.25,7.5769,,,,"USco,silver",no,Simbad,1,0.992964,12.4,6.285517238465815,4296.4,0.1878,-0.5457651200416297,0.7113483146067414,0.013866982803217402
874,203001378,16 21 54.79,-27 36 10.4,,11.47,,6.2,0.76,11.37,5.44,2.9554,,,,"USco,bronze",no,Simbad,1,0.999949,17.57,10.301799238465817,3524.6,1.4088,-1.6161846363728385,0.29980952380952375,0.013866982803217402
875,204552994,16 21 55.06,-21 52 04.6,,10.4,,5.89,0.36,10.36,5.53,2.358,,,,"USco,bronze",no,Simbad,1,0.999146,16.25,9.083608238465816,3418.0,0.9818,-1.345534671114435,0.24904761904761905,0.013866982803217402
876,204244466,16 21 56.76,-23 05 50.6,,10.19,,4.81,0.59,10.11,4.22,,,,,"USco,bronze",no,Simbad,1,0.999992,14.92,8.498546238465815,,,0.6228085912374051,,0.013866982803217402
877,203899877,16 21 57.68,-24 29 43.5,10.27,7.59,2.68,2.68,2.52,7.26,0.16,,,,,"USco,bronze",yes,Simbad,1,0.999992,9.940001,4.329854238465815,,,,,0.013866982803217402
878,203143409,16 21 59.75,-27 06 36.9,,11.26,,5.65,0.7,11.17,4.95,2.0651,,,,"USco,gold",no,Simbad,1,0.999726,16.82,9.819500238465816,3383.1,0.8537,-1.5904049812382373,0.23242857142857137,0.013866982803217402
879,204329690,16 22 01.93,-22 45 41.2,,10.88,,7.53,2.46,10.57,5.07,2.1541,,,,"USco,bronze",yes,Simbad,1,1.0,18.1,10.646376238465816,3466.0,2.4143,-1.684239515952766,0.27190476190476187,0.013866982803217402
880,204671953,16 22 05.87,-21 21 55.6,,9.96,,4.87,0.4,9.91,4.47,3.4054,,,,"USco,gold",no,Simbad,1,0.996487,14.78,8.141070238465815,3599.0,0.7134,-0.8986998327182304,0.3474358974358974,0.013866982803217402
881,204651589,16 22 06.56,-21 27 09.1,,10.13,,5.76,0.37,10.08,5.39,6.81,,,,"USco,gold",no,Simbad,2,1e-06,15.84,8.744273238465816,3418.4,0.8571,-1.3253225444346812,0.2492380952380953,0.013866982803217402
882,202552587,16 22 08.59,-29 15 06.4,,9.65,,4.56,0.06,9.64,4.5,1.5307,,,,"USco,gold",no,Simbad,2,1e-06,14.200001,7.616484238465816,6470.3,3.1384,-0.8303843343580212,1.4,0.013866982803217402
883,204598375,16 22 08.94,-21 40 37.3,,10.6,,5.53,0.28,10.56,5.25,4.1287,,,,"USco,gold",no,Simbad,1,0.992964,16.09,9.117914238465817,3469.3,0.9322,-1.3665315296714318,0.27347619047619054,0.013866982803217402
884,205000676,16 22 09.60,-19 53 00.9,,8.9,,6.37,1.65,8.68,4.71,6.3729,,,,"USco,gold",yes,Simbad,1,0.999975,15.05,8.034275238465815,,,,,0.013866982803217402
885,204603511,16 22 10.05,-21 39 17.3,8.65,7.65,1.0,1.0,0.59,7.58,0.41,0.1581,0.199,0.1358,,"USco,gold",yes,Simbad,1,0.999707,8.58,2.964752238465815,10566.0,0.9639,0.7575182570811679,1.5,0.013866982803217402
886,203939508,16 22 12.00,-24 19 49.3,,9.79,,4.26,1.85,9.55,2.41,,,,,"USco,bronze",no,Simbad,1,0.999996,13.81,7.687919238465815,,,-0.4515000116728623,,0.013866982803217402
887,202800875,16 22 13.14,-28 18 58.5,,9.1,,4.14,0.23,9.07,3.91,0.7467,0.673,,,"USco,bronze",no,Simbad,1,0.997667,13.209999,6.887531238465815,6110.6,2.5078,,,0.013866982803217402
888,204810161,16 22 14.80,-20 45 40.0,,11.23,,6.33,0.31,11.19,6.02,1.6579,1.5853,,,"USco,bronze",yes,Simbad,1,0.999999,17.52,10.207217238465816,,,-1.5975666613743154,,0.013866982803217402
889,204176565,16 22 18.53,-23 21 48.2,12.67,8.11,4.56,4.56,2.73,7.76,1.83,5.0194,,,,"USco,bronze",yes,Simbad,1,0.999962,12.32,6.691101238465816,4878.7,1.7435,,,0.013866982803217402
890,203931628,16 22 19.91,-24 21 48.1,9.36,7.1,2.26,2.26,1.54,6.9,0.72,0.0491,0.054,0.045,,"USco,gold",no,Simbad,1,0.999978,9.16,3.734545238465815,,,,,0.013866982803217402
891,202949156,16 22 20.91,-27 47 09.8,,9.47,,4.96,0.15,9.45,4.81,6.9002,,,,"USco,silver",no,Simbad,1,0.999591,14.41,7.999990238465815,,,,,0.013866982803217402
892,202791563,16 22 21.03,-28 21 00.6,,11.39,,5.82,0.7,11.3,5.12,1.203,0.8679,,,"USco,bronze",no,Simbad,1,0.999993,17.12,10.061468238465816,3359.5,0.9465,-1.6959405405173795,0.2211904761904762,0.013866982803217402
893,204449274,16 22 21.59,-22 17 30.9,,12.62,,6.6,0.52,12.55,6.08,1.5494,1.2709,,,"USco,gold",yes,Simbad,1,0.999999,19.15,11.626324238465816,,,-2.2232988232839013,,0.013866982803217402
894,203517602,16 22 22.30,-25 52 20.2,,9.44,,6.0,1.01,9.31,4.99,1.14,0.7773,,,"USco,bronze",no,Simbad,1,0.99885,15.31,8.181420238465815,,,,,0.013866982803217402
895,202800046,16 22 29.47,-28 19 09.1,,12.34,,6.89,1.8,12.11,5.1,15.9977,,,,"USco,bronze",no,Simbad,1,0.999965,19.0,11.481808238465817,3719.3,2.0048,-1.633203620962707,0.42659722222222235,0.013866982803217402
896,204374147,16 22 34.21,-22 35 12.3,,8.54,,5.46,0.87,8.43,4.59,0.6245,0.4914,12.9722,,"USco,bronze",no,Simbad,1,0.997667,13.89,7.126863238465816,,,,,0.013866982803217402
897,204321142,16 22 35.29,-22 47 43.3,,10.52,,7.09,2.21,10.23,4.88,0.4763,,,,"USco,bronze",no,Simbad,1,1.0,17.32,10.079286238465816,3493.4,2.0825,-1.5445460263598163,0.28495238095238096,0.013866982803217402
898,204683246,16 22 35.99,-21 19 01.3,,9.86,,5.0,0.7,9.77,4.3,8.904,,,,"USco,bronze",no,Simbad,2,1e-06,14.77,8.052762238465816,3643.6,0.7732,-0.8330077706219995,0.37602564102564096,0.013866982803217402
899,203927020,16 22 36.72,-24 22 58.6,8.62,7.16,1.46,1.46,1.42,6.97,0.04,,,,,"USco,bronze",no,Simbad,1,0.999965,8.43,2.885980238465816,,,,,0.013866982803217402
900,205204368,16 22 43.53,-18 52 36.0,,10.61,,5.38,0.7,10.52,4.68,2.8365,,,,"USco,bronze",maybe,Simbad,1,0.996487,15.900001,8.982462238465816,3414.5,0.7219,-1.4253900747222117,0.24738095238095237,0.013866982803217402
901,205007401,16 22 43.85,-19 51 05.9,,11.16,,9.14,1.62,10.95,7.52,1.3815,,,,"USco,gold",maybe,Simbad,1,1.0,20.09,11.436036238465814,3151.9,2.9847,-1.821886755406498,0.14854889589905368,0.013866982803217402
902,205108784,16 22 44.04,-19 21 39.3,,11.78,,6.15,1.33,11.6,4.82,,,,,"USco,bronze",no,Simbad,1,0.999943,17.75,10.570685238465815,4120.6,1.923,-0.7851561399563658,0.7,0.013866982803217402
903,204591415,16 22 44.06,-21 42 22.4,,9.85,,5.78,0.66,9.76,5.12,14.133,1.4267,,,"USco,gold",no,Simbad,1,0.996487,15.540001,8.480622238465815,,,-0.7496776188314417,,0.013866982803217402
904,202908892,16 22 51.57,-27 55 37.4,,10.18,,5.22,0.2,10.15,5.02,2.0808,2.7263,,,"USco,bronze",no,Simbad,1,0.998258,15.369999,8.498744238465815,,,-0.987078465089241,,0.013866982803217402
905,204608050,16 22 54.77,-21 38 09.5,,10.07,,5.25,0.57,9.99,4.68,2.0367,,,,"USco,gold",no,Simbad,2,1e-06,15.24,8.436207238465816,3521.2,0.8938,-1.009172941120246,0.2981904761904761,0.013866982803217402
906,204236173,16 22 57.91,-23 07 50.3,,8.51,,4.87,0.78,8.41,4.08,,,,,"USco,bronze",no,Simbad,1,0.999974,13.28,6.945021238465815,,,,,0.013866982803217402
907,203390179,16 23 00.63,-26 18 06.6,,8.94,,3.51,0.93,8.82,2.57,1.3921,,,,"USco,bronze",no,Simbad,1,0.999992,12.33,6.352356238465815,,,,,0.013866982803217402
908,204611501,16 23 01.09,-21 37 17.2,,11.55,,6.03,0.7,11.46,5.34,2.4445,,,,"USco,bronze",no,Simbad,1,0.999996,17.49,10.309259238465817,3385.3,1.0592,-1.7875460178668665,0.23347619047619056,0.013866982803217402
909,202772489,16 23 01.19,-28 25 11.4,,9.34,,4.71,0.34,9.29,4.37,,,,,"USco,bronze",no,Simbad,1,0.999999,14.0,7.587037238465815,,,,,0.013866982803217402
910,202891090,16 23 04.73,-27 59 25.4,,9.56,,4.47,0.3,9.52,4.17,2.6643,,,,"USco,gold",no,Simbad,1,0.999739,13.99,7.684873238465816,7336.5,3.0989,,,0.013866982803217402
911,204683343,16 23 04.73,-21 18 59.6,,12.16,,6.81,0.66,12.08,6.15,0.4643,,,,"USco,bronze",no,Simbad,1,0.999999,18.89,11.428469238465816,,,-2.0462403081659915,,0.013866982803217402
912,202802744,16 23 05.03,-28 18 33.6,,9.54,,4.09,0.7,9.45,3.39,,,,,"USco,bronze",no,Simbad,1,0.999999,13.54,7.361244238465815,,,,,0.013866982803217402
913,203112557,16 23 07.58,-27 12 57.7,,9.74,,5.0,0.31,9.7,4.69,7.8107,,,,"USco,bronze",no,Simbad,1,0.997667,14.7,7.995455238465816,,,-0.8723122303785337,,0.013866982803217402
915,203950167,16 23 09.22,-24 17 05.0,,8.07,,7.57,3.27,7.65,4.3,,,,,"ROph,bronze",yes,Simbad,1,0.999992,15.22,8.677262238465815,,,-0.1313320450323199,,0.013866982803217402
916,204524752,16 23 17.40,-21 59 07.1,,10.16,,6.03,0.3,10.12,5.74,2.9538,,,,"USco,gold",no,Simbad,1,0.99982,16.15,8.930932238465815,,,,,0.013866982803217402
917,202906224,16 23 17.61,-27 56 10.9,,11.69,,6.61,0.73,11.59,5.88,0.7152,6.4585,,,"USco,bronze",no,Simbad,1,0.999998,18.2,10.786820238465817,,,-1.7358908284331664,,0.013866982803217402
918,203394211,16 23 21.87,-26 17 16.0,12.96,9.22,3.74,3.74,0.7,9.13,3.04,,,,,"USco,bronze",no,Simbad,1,0.999995,12.87,6.860397238465815,,,,,0.013866982803217402
919,204656724,16 23 22.08,-21 25 48.9,,9.73,,4.57,0.1,9.72,4.47,4.2195,,,,"USco,bronze",no,Simbad,1,0.992964,14.290001,7.869028238465816,3831.4,0.778,-0.8843229313776969,0.5035164835164836,0.013866982803217402
920,202958460,16 23 22.85,-27 45 11.5,,9.46,,3.39,0.7,9.37,2.69,,,,,"USco,bronze",no,Simbad,1,0.999993,12.76,6.798829238465816,,,,,0.013866982803217402
921,203369479,16 23 22.93,-26 22 16.3,9.61,7.91,1.69,1.69,0.2,7.89,1.49,,,,,"USco,silver",no,Simbad,1,0.998258,9.58,3.899693238465815,5873.6,0.0776,0.3563070186900179,1.4,0.013866982803217402
922,205483258,16 23 24.52,-17 17 27.3,,9.65,,4.98,0.48,9.59,4.5,5.667,,,,"USco,gold",no,Simbad,2,1e-06,14.57,7.850438238465815,3574.9,0.6318,-0.8974977091976335,0.33198717948717954,0.013866982803217402
923,202709152,16 23 31.15,-28 39 17.9,,11.62,,5.96,0.7,11.53,5.26,0.8043,0.7341,,,"USco,bronze",no,Simbad,1,0.999997,17.49,10.443470238465814,,,-1.8107904999276816,,0.013866982803217402
924,203655051,16 23 32.30,-25 23 48.6,11.59,7.7,3.89,3.89,1.4,7.51,2.49,2.3886,,,,"USco,gold",no,Simbad,1,0.999992,11.400001,5.257000238465816,5728.8,1.7885,,,0.013866982803217402
925,204274536,16 23 32.83,-22 58 47.1,,10.29,,7.19,1.62,10.08,5.57,5.12,,,,"USco,bronze",yes,Simbad,1,0.999999,17.27,9.865650238465816,,,,,0.013866982803217402
926,202795175,16 23 41.85,-28 20 12.9,,12.74,,7.29,1.41,12.56,5.88,0.8361,,,,"USco,bronze",no,Simbad,1,0.999999,19.85,12.269501238465814,,,-2.1549019465805097,,0.013866982803217402
927,204289171,16 23 43.32,-22 55 23.0,,12.2,,8.57,3.03,11.81,5.54,,,,,"USco,bronze",no,Simbad,1,0.999998,20.380001,12.247059238465816,,,,,0.013866982803217402
928,204637674,16 23 45.16,-21 30 40.9,,8.99,,3.68,0.7,8.9,2.98,8.8468,,,,"USco,bronze",yes,Simbad,1,0.999806,12.58,6.512897238465815,4426.6,0.8446,-0.3860419446454854,1.1,0.013866982803217402
929,202661711,16 23 46.97,-28 50 02.4,10.95,8.66,2.29,2.29,0.27,8.62,2.02,1.7407,,,,"USco,gold",no,Simbad,1,0.999826,10.91,5.023553238465816,5263.4,0.306,0.1767248648026352,0.9790029325513195,0.013866982803217402
930,203399155,16 23 47.17,-26 16 15.7,8.91,7.97,0.94,0.94,0.52,7.9,0.42,,,,,"USco,gold",no,Simbad,1,0.999927,8.84,3.283403238465816,,,0.8795431271752542,,0.013866982803217402
931,204195050,16 23 51.55,-23 17 27.0,,12.42,,8.43,0.7,12.33,7.73,0.4948,,,,"USco,gold",no,Simbad,1,0.999999,20.76,12.380238238465816,2607.9,0.827,-2.1123826934442547,0.1,0.013866982803217402
932,202891973,16 23 52.28,-27 59 13.5,11.19,7.77,3.42,3.42,0.7,7.68,2.72,,,,,"USco,bronze",no,Simbad,1,0.99999,11.1,5.241750238465816,,,,,0.013866982803217402
933,203863576,16 23 54.70,-24 38 31.9,,11.92,,8.97,1.59,11.72,7.38,1.7647,,,,"USco,gold",no,Simbad,1,1.0,20.69,12.205300238465814,,,-2.0472075642282204,,0.013866982803217402
934,204139015,16 23 55.09,-23 30 40.0,,10.07,,6.0,1.05,9.93,4.95,2.8539,,,,"USco,gold",no,Simbad,1,0.999591,15.93,8.797534238465815,3514.0,1.1793,,,0.013866982803217402
935,204139016,16 23 55.79,-23 30 40.0,,10.75,,6.48,1.01,10.62,5.47,,,,,"USco,bronze",maybe,Simbad,1,0.999993,17.1,9.734335238465816,,,-1.5598783858188812,,0.013866982803217402
936,203378869,16 23 57.23,-26 20 24.6,,10.23,,5.66,0.32,10.19,5.34,1.433,1.1367,,,"USco,silver",no,Simbad,1,0.936631,15.849999,9.180592238465817,,,,,0.013866982803217402
937,202959419,16 23 57.63,-27 44 59.1,,9.18,,3.56,0.0,9.18,3.56,2.695,,,,"USco,bronze",no,Simbad,1,0.999948,12.74,6.604308238465816,4826.7,0.9878,-0.4050221421064487,1.2,0.013866982803217402
938,203366162,16 23 57.71,-26 22 55.8,12.22,8.82,3.4,3.4,0.7,8.73,2.7,,,,,"USco,bronze",no,Simbad,1,0.999991,12.129999,6.156586238465815,,,,,0.013866982803217402
939,203467084,16 23 57.89,-26 02 29.9,,9.97,,4.52,0.56,9.89,3.96,1.0611,,,,"USco,gold",no,Simbad,1,0.999561,14.41,7.995426238465816,5563.3,2.3378,-0.8530661776475292,1.0715673981191225,0.013866982803217402
940,204566795,16 23 58.04,-21 48 33.9,,11.44,,7.51,0.76,11.34,6.75,1.1147,1.2181,,,"USco,bronze",no,Simbad,1,0.99989,18.85,11.206290238465815,,,,,0.013866982803217402
941,203737395,16 23 58.44,-25 06 41.2,12.27,6.64,5.63,5.63,1.78,6.41,3.85,,,,,"ROph,bronze",no,Simbad,1,0.999999,12.04,5.565348238465816,,,,,0.013866982803217402
942,202685674,16 23 58.57,-28 44 34.0,,9.76,,3.48,0.0,9.76,3.48,,,,,"USco,bronze",no,Simbad,1,0.999996,13.24,7.465999238465816,,,,,0.013866982803217402
943,203001867,16 23 59.01,-27 36 03.7,,9.43,,5.34,0.56,9.36,4.78,5.3161,0.8278,,,"USco,silver",no,Simbad,1,0.992964,14.7,8.458637238465815,,,,,0.013866982803217402
944,204285302,16 23 59.30,-22 56 18.0,,12.6,,7.43,3.07,12.2,4.35,,,,,"USco,bronze",no,Simbad,1,0.999999,19.63,11.988223238465814,4708.9,2.9974,-1.2791794267368743,0.8253664921465969,0.013866982803217402
945,203649927,16 24 02.89,-25 24 53.9,9.42,6.72,2.7,2.7,2.58,6.39,0.12,2.6251,0.4857,,,"USco,gold",yes,Simbad,1,0.999994,9.09,3.540629238465815,,,1.7245598854705473,,0.013866982803217402
946,203783190,16 24 06.33,-24 56 46.9,,8.28,,4.71,1.38,8.1,3.33,0.8165,0.8651,,,"USco,silver",no,Simbad,1,0.999973,12.81,6.954648238465815,,,,,0.013866982803217402
947,203356099,16 24 08.59,-26 24 55.0,11.87,8.46,3.41,3.41,1.02,8.33,2.38,,,,,"USco,bronze",no,Simbad,1,0.999991,11.74,5.799513238465815,,,,,0.013866982803217402
948,204624141,16 24 09.42,-21 34 07.6,,10.45,,5.92,0.82,10.35,5.1,2.7987,,,,"USco,gold",no,Simbad,1,0.99982,16.27,9.158318238465815,3429.0,1.1603,-1.458046522405422,0.2542857142857143,0.013866982803217402
949,204990278,16 24 11.76,-19 55 58.5,,9.95,,5.57,0.38,9.9,5.19,3.8186,,,,"USco,silver",no,Simbad,1,0.99885,15.469999,8.577917238465815,3581.6,1.142,-0.6661095926462042,0.33628205128205124,0.013866982803217402
