recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Tess_Mass,Tess_s_Mass,iso_Mass_calc,iso_Mass_e,rml_Mass_calc,rml_Mass_e,Mass_calc,Mass_e,Age_calc (Myr),Age_e (Myr)
484,204401119,16 11 07.37,-22 28 50.4,,11.33,,6.81,0.0,11.33,6.81,1.791,1.6487,,,"USco,gold",yes,Simbad,1,0.999999,18.14,10.649048238465816,,,-1.6817279072994198,0.577,0.033,,0.0138669828032174,0.1079070553597848,0.0090837562918068,,,,
489,205088645,16 11 12.36,-19 27 37.7,,11.67,,7.29,1.21,11.51,6.08,,,,,"USco,gold",yes,Simbad,1,0.999996,18.8,11.016358238465816,3145.5,1.2638,-1.8227521646307645,0.452,0.021,0.1465299684542587,0.0138669828032174,,0.0,0.1406,0.0411,15.656,9.056
490,204908189,16 11 13.30,-20 19 03.2,,9.56,,5.15,3.33,9.13,1.81,,,,,"USco,gold",yes,Simbad,1,0.999905,14.280001,8.384167238465816,5801.0,2.1063,-1.03409308288081,0.654,,1.2,0.0138669828032174,0.383134503120928,0.0090837562918068,0.7729,0.0268,115.45,35.376
491,204907231,16 11 13.94,-20 19 19.1,,10.41,,6.13,0.68,10.32,5.45,7.8027,,,,"USco,gold",no,Simbad,1,0.999949,16.45,9.240636238465816,3416.7,1.142,,,,,0.0138669828032174,0.2455262205141123,0.0090837562918068,,,,
492,205375290,16 11 15.34,-17 57 21.4,,9.2,,4.89,0.61,9.12,4.28,6.016,,,,"USco,gold",yes,Simbad,1,0.997667,14.01,7.3478442384658145,,,-0.6766035180036161,0.539,0.089,,0.0138669828032174,0.6115004636209539,0.0090837562918068,,,,
493,204217530,16 11 15.96,-23 12 14.6,9.01,7.77,1.24,1.24,0.29,7.73,0.95,0.2259,0.4245,0.6096,0.2812,"USco,gold",yes,Simbad,1,0.999591,8.97,3.3308852384658145,7271.8,0.4417,0.8410032504518261,1.58,0.267,1.5,0.0138669828032174,,0.0,1.3944,0.0087,86.86,49.825
494,203278103,16 11 16.85,-26 39 33.4,,11.42,,5.53,0.0,11.42,5.53,1.698,,,,"USco,gold",no,Simbad,1,0.999806,16.95,9.920108238465817,3370.6,0.827,-1.6781945058769103,0.495,0.021,0.2264761904761904,0.0138669828032174,0.1619491645815713,0.0090837562918068,0.2683,0.0675,36.557,24.086
495,204467584,16 11 17.04,-22 13 08.9,,10.58,,6.35,1.36,10.4,4.99,2.0726,,,,"USco,gold",yes,Simbad,1,0.999964,16.75,9.489837238465816,3467.5,1.1456,-1.4569257706892536,0.633,0.021,0.2726190476190476,0.0138669828032174,0.2099313839688125,0.0090837562918068,0.3471,0.0747,30.385,18.875
497,203851946,16 11 17.44,-24 41 20.5,,10.44,,5.41,0.19,10.41,5.22,1.9135,,,,"USco,gold",no,Simbad,1,0.992964,15.82,8.882821238465816,,,-1.367036825624928,0.629,0.02,,0.0138669828032174,0.2962815508336324,0.0090837562918068,,,,
498,205374937,16 11 18.12,-17 57 28.9,15.36,9.33,6.03,6.03,0.57,9.26,5.46,0.6345,0.5436,,,"USco,gold",no,Simbad,1,0.999798,15.290001,8.100317238465815,,,,,,,0.0138669828032174,0.4388740885619365,0.0090837562918068,,,,
499,205355375,16 11 18.20,-18 03 58.5,,11.76,,6.98,0.22,11.73,6.76,1.1569,,,,"USco,gold",no,Simbad,1,0.999999,18.71,11.133883238465817,,,-1.9030899805204515,0.46,0.023,,0.0138669828032174,,0.0,,,,
501,204187094,16 11 19.06,-23 19 20.4,,10.7,,7.4,0.49,10.63,6.91,2.4407,,,,"USco,gold",yes,Simbad,1,0.999994,18.03,10.241767238465815,3346.3,1.3074,-1.5127201758526736,0.624,0.021,0.214904761904762,0.0138669828032174,0.1352832952338561,0.0090837562918068,0.261,0.0667,19.035,11.404
502,204296945,16 11 23.98,-22 53 32.8,,10.65,,5.21,0.37,10.6,4.85,11.8925,,,,"USco,gold",no,Simbad,1,0.992964,15.81,8.995633238465816,3515.4,0.797,-1.2839131482956472,0.648,0.021,0.2954285714285715,0.0138669828032174,0.2804930250556597,0.0090837562918068,0.3974,0.0798,22.241,13.184
503,203318214,16 11 26.02,-26 31 55.9,,9.57,,5.21,0.49,9.5,4.71,4.1841,,,,"USco,gold",yes,Simbad,1,0.992964,14.71,7.987614238465815,,,,,,,0.0138669828032174,0.4620187021096544,0.0090837562918068,,,,
504,204099713,16 11 26.29,-23 40 06.3,,12.47,,6.85,0.57,12.4,6.28,1.7984,,,,"USco,gold",no,Simbad,1,0.999998,19.25,11.620171238465815,,,-2.0629838821359097,0.349,0.024,,0.0138669828032174,,0.0,,,,
506,204365837,16 11 31.80,-22 37 08.5,,11.85,,6.61,0.3,11.82,6.31,1.7422,,,,"USco,gold",no,Simbad,1,0.999999,18.43,10.884938238465814,,,-1.9226320878381908,0.422,0.022,,0.0138669828032174,,0.0,,,,
508,204439854,16 11 34.69,-22 19 44.4,,12.33,,6.92,0.73,12.23,6.18,1.184,,,,"USco,gold",no,Simbad,1,0.999999,19.15,11.464113238465814,,,-2.0803989546754,0.349,0.023,,0.0138669828032174,,0.0,,,,
509,204074274,16 11 37.60,-23 46 15.0,,11.21,,5.98,0.41,11.16,5.57,1.8029,,,,"USco,gold",no,Simbad,1,0.999976,17.14,9.949440238465815,3375.5,1.0228,-1.6080069175685503,0.549,0.021,0.2288095238095238,0.0138669828032174,0.1594717777709164,0.0090837562918068,0.2749,0.0688,30.018,19.278
510,204478864,16 11 37.84,-22 10 27.6,,10.13,,5.32,0.69,10.04,4.63,2.206,,,,"USco,gold",no,Simbad,1,0.998258,15.360001,8.598916238465815,,,-0.9662948444888876,0.452,,,0.0138669828032174,0.3455804320535753,0.0090837562918068,,,,
511,204239143,16 11 38.36,-23 07 07.5,,12.78,,7.31,0.7,12.69,6.61,0.7202,,,,"USco,gold",no,Simbad,1,0.999999,20.0,12.106009238465816,,,-2.188424995347805,0.31,0.022,,0.0138669828032174,,0.0,,,,
514,203641931,16 11 43.86,-25 26 35.0,,8.74,,3.03,2.77,8.39,0.26,8.8994,,,,"USco,gold",no,Simbad,1,0.999881,11.42,5.747542238465815,,,-0.1659037132303176,0.694,0.081,,0.0138669828032174,1.0135794340569484,0.0090837562918068,,,,
516,205086621,16 11 45.33,-19 28 13.4,,11.81,,7.26,0.99,11.69,6.27,1.7416,,,,"USco,gold",yes,Simbad,1,0.999999,18.95,11.146491238465815,3005.7,1.6871,-1.8661418814726205,0.435,0.022,0.1024290220820188,0.0138669828032174,,0.0,0.0875,0.0282,7.932,4.538
517,205155253,16 11 46.12,-19 07 42.9,,11.15,,7.06,1.11,11.01,5.95,1.7852,,,,"USco,gold",yes,Simbad,1,0.999999,18.07,10.410732238465815,3368.3,1.4866,-1.737311673313769,0.52,0.021,0.2253809523809524,0.0138669828032174,0.1230916056058117,0.0090837562918068,0.2634,0.0657,43.388,28.777
520,204932990,16 11 50.91,-20 12 10.1,,10.4,,5.91,0.92,10.28,4.99,2.312,,,,"USco,gold",yes,Simbad,1,0.999146,16.189999,9.090475238465816,3557.5,1.0558,,,,,0.0138669828032174,0.2667018600557872,0.0090837562918068,,,,
521,204367193,16 11 54.38,-22 36 49.3,,13.3,,7.45,0.47,13.24,6.99,0.4835,,,,"USco,gold",no,Simbad,1,0.999999,20.689999,12.721898238465815,2863.4,0.6671,-2.368556231621881,0.241,0.024,0.1,0.0138669828032174,,0.0,0.0584,0.018,16.781,9.896
522,205034491,16 11 56.25,-19 43 23.2,,9.81,,5.44,0.53,9.74,4.91,5.906,,,,"USco,gold",no,Simbad,1,0.992964,15.18,8.445023238465815,3580.2,0.8924,-0.956559132496608,0.352,0.077,0.3353846153846153,0.0138669828032174,0.3724375069227071,0.0090837562918068,0.4546,0.0897,9.429,5.229
523,204251947,16 11 56.32,-23 04 04.6,,8.81,,4.22,0.39,8.76,3.83,5.4849,,,,"USco,gold",no,Simbad,1,0.999442,12.98,7.111382238465815,4699.9,1.5918,,,,,0.0138669828032174,0.672248087034582,0.0090837562918068,,,,
526,205157937,16 11 59.27,-19 06 53.3,11.62,8.09,3.53,3.53,1.34,7.92,2.19,3.6929,,,,"USco,gold",no,Simbad,1,0.999962,11.45,5.598383238465816,5699.0,1.4419,,,,,0.0138669828032174,1.046636295934974,0.0090837562918068,,,,
529,204817605,16 12 05.05,-20 43 40.5,,9.06,,4.96,0.2,9.04,4.76,9.3362,,,,"USco,gold",yes,Simbad,1,0.999146,14.0,7.462800238465816,,,,,,,0.0138669828032174,0.5834743306876733,0.0090837562918068,,,,
532,203538882,16 12 08.12,-25 47 58.1,,10.31,,5.64,0.55,10.24,5.09,6.5064,,,,"USco,gold",no,Simbad,1,0.996487,15.879999,8.895579238465816,3440.1,0.9199,,,,,0.0138669828032174,0.2946715143139447,0.0090837562918068,,,,
534,205072354,16 12 10.43,-19 32 27.8,,11.24,,6.8,0.68,11.15,6.12,0.7718,,,,"USco,gold",no,Simbad,1,0.999999,17.95,10.364404238465816,,,-1.7162466136640546,0.527,0.022,,0.0138669828032174,0.1262126521584626,0.0090837562918068,,,,
535,204803505,16 12 11.85,-20 47 26.9,,12.61,,7.83,0.76,12.51,7.07,4.3632,,,,"USco,gold",no,Simbad,1,0.999999,20.34,12.184866238465816,2816.3,0.683,-2.1713400970892045,0.325,0.024,0.1,0.0138669828032174,,0.0,0.042,0.0146,5.408,3.975
537,203892022,16 12 13.67,-24 31 37.1,,10.11,,5.2,0.7,10.02,4.5,17.1122,,,,"USco,gold",no,Simbad,2,1e-06,15.22,8.490647238465815,3618.9,0.8129,-1.045178804286717,0.432,0.093,0.3601923076923077,0.0138669828032174,0.3647031254901006,0.0090837562918068,0.4879,0.0806,15.242,8.025
538,202709862,16 12 17.22,-28 39 08.5,,11.3,,5.7,0.05,11.29,5.65,0.9952,2.0106,,,"USco,gold",no,Simbad,1,0.999955,16.99,9.894319238465815,3317.8,0.824,-1.6961562435388633,0.5,0.021,0.2013333333333334,0.0138669828032174,0.1640859076184809,0.0090837562918068,0.2345,0.0634,28.624,18.457
541,205150770,16 12 20.92,-19 09 04.3,,9.6,,5.37,0.44,9.55,4.93,0.7553,,,,"USco,gold",no,Simbad,1,0.996487,14.92,8.170176238465816,3683.1,0.8577,-0.8606562309412641,0.475,0.094,0.4014583333333333,0.0138669828032174,0.4244611649186769,0.0090837562918068,0.5206,0.0839,9.267,4.612
542,205064383,16 12 21.83,-19 34 44.5,7.64,7.07,0.57,0.57,0.69,6.98,-0.12,,,,,"USco,gold",yes,Simbad,1,0.999336,7.55,2.028988238465815,,,1.1479025201116022,1.934,0.31,,0.0138669828032174,,0.0,,,,
545,204940701,16 12 27.36,-20 09 59.9,,11.53,,6.81,0.71,11.44,6.1,1.7776,,,,"USco,gold",yes,Simbad,1,0.999998,18.25,10.798035238465816,,,-1.837734377426664,0.488,0.022,,0.0138669828032174,,0.0,,,,
548,210282525,16 12 33.53,-25 43 28.0,,10.14,,6.74,0.66,10.06,6.07,3.7871,,,,"USco,gold",no,Simbad,1,0.999928,16.8,9.250020238465815,,,,,,,0.0138669828032174,0.244224655747445,0.0090837562918068,,,,
550,203775036,16 12 34.58,-24 58 34.5,,11.04,,6.34,1.11,10.9,5.23,0.749,,,,"USco,gold",no,Simbad,1,0.999998,17.24,10.070264238465816,,,-1.7187393183768414,0.537,0.022,,0.0138669828032174,0.1492427952366854,0.0090837562918068,,,,
551,204851310,16 12 35.31,-20 34 33.9,,9.3,,4.68,0.72,9.21,3.96,3.898,,,,"USco,gold",no,Simbad,1,0.999019,13.889999,7.608090238465815,,,,,,,0.0138669828032174,0.5474723639739368,0.0090837562918068,,,,
552,203063710,16 12 36.05,-27 23 03.0,11.21,7.23,3.98,3.98,0.92,7.11,3.06,,,,,"USco,gold",no,Simbad,1,0.999997,11.09,4.997199238465816,,,,,,,0.0138669828032174,1.1773827651827835,0.0090837562918068,,,,
553,205182200,16 12 39.16,-18 59 28.6,,9.11,,4.93,1.38,8.93,3.56,3.2547,,,,"USco,gold",yes,Simbad,2,1e-06,13.860001,7.424497238465815,3768.9,0.7233,-0.710054487987181,0.527,0.097,0.4610416666666667,0.0138669828032174,0.5927299611149032,0.0090837562918068,0.5624,0.0869,6.627,3.115
554,204404080,16 12 39.53,-22 28 08.4,,10.42,,5.48,0.3,10.38,5.18,1.9617,,,,"USco,gold",no,Simbad,2,1e-06,15.860001,8.893906238465815,3455.9,0.8861,-1.3275326817811386,0.653,0.021,0.2670952380952381,0.0138669828032174,0.2947303101845036,0.0090837562918068,0.3501,0.0783,19.083,11.314
557,205182220,16 12 40.50,-18 59 28.1,10.83,7.49,3.34,3.34,0.7,7.4,2.64,1.5195,,,,"USco,gold",yes,Simbad,1,0.999911,10.74,4.829835238465815,5395.5,1.2555,,,,,0.0138669828032174,1.2109936037123863,0.0090837562918068,,,,
559,205080089,16 12 44.10,-19 30 10.3,7.6,6.94,0.66,0.66,0.78,6.84,-0.12,,,,,"USco,gold",no,Simbad,1,0.999508,7.5,1.9693542384658151,,,1.3294448697328205,2.156,0.395,,0.0138669828032174,,0.0,,,,
560,204245943,16 12 45.05,-23 05 30.4,,12.46,,7.02,0.52,12.4,6.5,0.7543,,,,"USco,gold",no,Simbad,1,0.999999,19.42,11.671048238465817,,,-2.139662005925681,0.314,0.021,,0.0138669828032174,,0.0,,,,
561,204465961,16 12 46.81,-22 13 31.7,11.2,8.03,3.17,3.17,0.7,7.94,2.47,10.5243,,,,"USco,gold",no,Simbad,1,0.999952,11.110001,5.188762238465815,5579.2,1.2669,,,,,0.0138669828032174,1.1381519771740074,0.0090837562918068,,,,
562,204105498,16 12 46.91,-23 38 41.0,,12.62,,7.21,0.73,12.53,6.48,0.2844,0.2954,,,"USco,gold",no,Simbad,1,0.999999,19.74,12.072865238465816,,,-2.1771783625794647,0.322,0.022,,0.0138669828032174,,0.0,,,,
563,205167772,16 12 47.25,-19 03 53.3,,11.75,,6.92,1.12,11.6,5.81,1.1876,,,,"USco,gold",no,Simbad,1,0.999999,18.52,11.147065238465814,,,-1.877784126855525,0.441,0.022,,0.0138669828032174,,0.0,,,,
564,205364526,16 12 48.92,-18 00 52.7,,10.36,,5.72,0.46,10.3,5.26,2.9053,,,,"USco,gold",maybe,Simbad,1,0.992964,16.02,8.955052238465814,3564.1,0.9853,,,,,0.0138669828032174,0.2862787423010258,0.0090837562918068,,,,
567,204184435,16 12 52.65,-23 19 55.9,,9.04,,3.16,0.7,8.95,2.46,4.2854,,,,"USco,gold",no,Simbad,1,0.999938,12.11,6.191797238465815,4740.3,0.6323,-0.2968548422412506,0.692,0.089,0.833586387434555,0.0138669828032174,0.9103648042824544,0.0090837562918068,0.9871,0.0649,18.861,9.137
568,204185181,16 12 55.33,-23 19 45.6,9.36,7.29,2.07,2.07,0.49,7.23,1.57,5.1488,,,,"USco,gold",no,Simbad,1,0.999784,9.3,3.4920272384658144,5990.8,0.4898,0.7615294396194964,1.039,0.134,1.206357142857143,0.0138669828032174,,0.0,1.3633,0.0372,25.665,16.263
571,204279085,16 13 02.71,-22 57 44.4,11.81,8.45,3.36,3.36,0.01,8.45,3.35,2.0873,,,,"USco,gold",no,Simbad,1,0.999877,11.809999,5.740040238465815,,,,,,,0.0138669828032174,1.0143760195625413,0.0090837562918068,,,,
573,203448860,16 13 06.27,-26 06 10.9,,10.85,,5.53,0.75,10.75,4.78,3.3749,,,,"USco,gold",yes,Simbad,1,0.992964,16.28,9.347240238465815,3431.6,0.9223,-1.3946949489129363,0.623,0.021,0.2555238095238095,0.0138669828032174,0.2302724663969521,0.0090837562918068,0.3273,0.0755,20.787,12.453
574,204812713,16 13 09.78,-20 44 59.2,,9.86,,5.78,0.87,9.75,4.91,0.9239,,,,"USco,gold",no,Simbad,1,0.999617,15.530001,8.551068238465815,3576.1,1.0711,,,,,0.0138669828032174,0.3537823799435025,0.0090837562918068,,,,
576,205165965,16 13 09.96,-19 04 27.0,,10.58,,6.64,1.41,10.4,5.23,1.796,,,,"USco,gold",yes,Simbad,1,0.999989,17.039999,9.635174238465815,3372.2,0.8867,-1.511731375867474,0.612,0.021,0.2272380952380951,0.0138669828032174,0.1914092778220651,0.0090837562918068,0.2779,0.0693,21.789,13.282
577,203876392,16 13 10.07,-24 35 25.0,,10.96,,5.8,0.28,10.92,5.51,1.902,,,,"USco,gold",no,Simbad,1,0.999862,16.720001,9.599876238465816,,,-1.5189875658481682,0.585,0.021,,0.0138669828032174,0.1953918466946292,0.0090837562918068,,,,
578,204210528,16 13 10.81,-23 13 51.7,,11.61,,5.96,0.0,11.61,5.96,0.987,,,,"USco,gold",no,Simbad,1,0.999996,17.57,10.425151238465816,,,-1.9759250157415835,0.372,0.024,,0.0138669828032174,0.1221483044783611,0.0090837562918068,,,,
579,204399980,16 13 11.58,-22 29 06.6,8.86,6.69,2.17,2.17,1.54,6.49,0.63,,,,,"USco,gold",yes,Simbad,1,0.999953,8.66,3.1884862384658152,8054.2,0.9042,0.7571886946125959,1.235,0.219,1.5,0.0138669828032174,,0.0,1.3955,0.0077,93.086,47.655
582,204204545,16 13 12.15,-23 15 16.5,,10.84,,5.65,0.16,10.82,5.5,1.7985,,,,"USco,gold",no,Simbad,1,0.999561,16.47,9.409331238465816,,,-1.4555598637759768,0.605,0.021,,0.0138669828032174,0.221518937653998,0.0090837562918068,,,,
584,202522205,16 13 17.37,-29 22 19.9,,8.91,,4.78,0.39,8.86,4.39,6.1134,,,,"USco,gold",,Simbad,1,0.992964,13.639999,7.196890238465816,,,,,,,0.0138669828032174,0.6502445943025179,0.0090837562918068,,,,
586,204468888,16 13 18.58,-22 12 48.9,10.43,7.43,3.0,3.0,0.68,7.34,2.32,5.8472,,,,"USco,gold",no,Simbad,1,0.999938,10.34,4.498058238465815,,,,,,,0.0138669828032174,1.271551034060797,0.0090837562918068,,,,
587,204399319,16 13 20.53,-22 29 16.1,,10.24,,4.97,0.75,10.15,4.22,3.9112,,,,"USco,gold",no,Simbad,1,0.992964,15.119999,8.349644238465816,3614.6,0.6746,-0.9395666067841806,0.532,0.09,0.3574358974358974,0.0138669828032174,0.3891853125391782,0.0090837562918068,0.4803,0.0874,10.106,5.426
590,204615647,16 13 21.90,-21 36 13.9,,9.98,,5.46,0.68,9.89,4.78,,,,,"USco,gold",yes,Simbad,1,0.996487,15.35,8.437536238465816,3549.4,0.8639,-0.9599517600010692,0.427,0.093,0.3156410256410257,0.0138669828032174,0.3741094217122826,0.0090837562918068,0.4286,0.0904,8.354,4.716
592,205431266,16 13 25.75,-17 37 35.8,,11.4,,5.67,2.74,11.05,2.93,0.3954,,,,"USco,gold",no,Simbad,1,0.999751,16.720001,9.980579238465817,3397.2,0.9805,-1.75448733453912,0.444,0.021,0.239142857142857,0.0138669828032174,0.1569566430900061,0.0090837562918068,0.2787,0.0647,53.117,34.669
593,204393705,16 13 26.65,-22 30 35.1,,12.58,,7.5,0.66,12.5,6.84,1.5319,,,,"USco,gold",no,Simbad,1,0.999999,20.0,12.013258238465816,,,-2.1924649725662,0.31,0.024,,0.0138669828032174,,0.0,,,,
594,205097920,16 13 28.08,-19 24 52.7,,11.91,,7.37,0.73,11.82,6.64,1.5123,,,,"USco,gold",no,Simbad,1,0.999999,19.189999,11.295470238465814,,,-1.9586073171950449,0.419,0.024,,0.0138669828032174,,0.0,,,,
595,204222295,16 13 29.28,-23 11 07.5,11.66,8.49,3.17,3.17,0.85,8.39,2.32,3.0944,,,,"USco,gold",yes,Simbad,1,0.999934,11.56,5.564473238465816,5524.7,1.1231,-0.0820431020386292,0.717,,1.0594670846394985,0.0138669828032174,1.0544607775989716,0.0090837562918068,1.0325,0.0378,71.23,43.936
596,204813829,16 13 32.79,-20 44 41.3,,10.13,,5.31,0.57,10.05,4.74,3.4158,,,,"USco,gold",maybe,Simbad,1,0.992964,15.360001,8.533194238465816,,,-0.9829249001794472,0.411,,,0.0138669828032174,0.3572443217910057,0.0090837562918068,,,,
598,204149252,16 13 34.76,-23 28 15.8,,12.5,,6.65,0.64,12.41,6.01,0.9942,,,,"USco,gold",no,Simbad,1,0.999998,19.06,11.536110238465817,,,-2.022276408675951,0.365,0.022,,0.0138669828032174,,0.0,,,,
600,204152030,16 13 36.46,-23 27 35.6,,11.22,,6.23,0.52,11.15,5.72,1.8029,0.8242,1.0198,,"USco,gold",,Simbad,1,0.999752,17.38,10.447350238465816,,,,,,,0.0138669828032174,0.1208046456580091,0.0090837562918068,,,,
601,203750883,16 13 36.50,-25 03 47.5,,10.26,,4.87,1.28,10.09,3.59,1.1427,,,,"USco,gold",yes,Simbad,1,0.896753,14.96,8.975641238465816,,,,,,,0.0138669828032174,0.2833452612794951,0.0090837562918068,,,,
602,204152441,16 13 36.87,-23 27 30.0,,10.91,,5.58,0.48,10.85,5.1,1.8032,,,,"USco,gold",,Simbad,1,0.992964,16.43,9.448278238465816,,,-1.4546928607456744,0.593,0.021,,0.0138669828032174,0.2159332272624098,0.0090837562918068,,,,
604,204525772,16 13 38.32,-21 58 52.0,,11.0,,5.89,0.32,10.96,5.57,1.5467,,,,"USco,gold",no,Simbad,1,0.999911,16.85,9.693231238465817,,,-1.4997635163711684,0.598,0.021,,0.0138669828032174,0.1850115425378438,0.0090837562918068,,,,
605,203842665,16 13 38.39,-24 43 31.3,,10.35,,5.67,0.45,10.29,5.21,1.2958,,,,"USco,gold",no,Simbad,1,0.998258,15.96,8.927230238465816,3561.2,0.9673,-1.3310552786128496,0.656,0.021,0.3232051282051281,0.0138669828032174,0.29016317849512,0.0090837562918068,0.4259,0.0751,32.814,20.29
607,204262828,16 13 42.63,-23 01 28.1,,12.79,,7.26,0.52,12.72,6.74,,,,,"USco,gold",no,Simbad,1,0.999999,19.98,12.052953238465816,,,-2.1056839321647822,0.34,0.023,,0.0138669828032174,,0.0,,,,
609,204459941,16 13 43.66,-22 14 59.4,,9.11,,4.1,0.31,9.07,3.79,4.651,3.6293,,,"USco,gold",no,Simbad,1,0.992964,13.17,6.889847238465816,,,-0.426617746771061,0.609,,,0.0138669828032174,0.7299477883722997,0.0090837562918068,,,,
610,203881218,16 13 44.89,-24 34 14.7,,10.26,,4.99,0.6,10.18,4.39,5.4121,,,,"USco,gold",no,Simbad,1,0.992964,15.17,8.588721238465816,3542.8,0.7961,-0.955773918332958,0.46,,0.3114102564102565,0.0138669828032174,0.3473638819473044,0.0090837562918068,0.4224,0.0902,7.978,4.507
611,203917770,16 13 45.49,-24 25 19.5,6.43,6.08,0.35,0.35,0.71,5.99,-0.36,0.8479,0.6991,1.6779,,"USco,gold",no,Simbad,1,0.998292,6.3399997,0.8314342384658149,13818.1,0.4593,,,,,0.0138669828032174,,0.0,,,,
612,205260089,16 13 47.50,-18 35 00.4,,9.91,,6.6,1.55,9.71,5.05,7.4345,,,,"USco,gold",no,Simbad,1,0.999884,16.31,8.954533238465816,3558.3,1.387,-0.8973262193803343,0.487,,0.3213461538461539,0.0138669828032174,0.2863444759481324,0.0090837562918068,0.4286,0.0903,6.792,3.755
613,202947197,16 13 47.81,-27 47 33.9,9.29,8.01,1.28,1.28,0.27,7.97,1.01,0.6779,0.7976,0.7138,0.3959,"USco,gold",maybe,Simbad,1,0.997667,9.25,3.607886238465815,6565.8,0.1856,0.5791030474640654,1.284,0.321,1.4037579617834397,0.0138669828032174,,0.0,1.3628,0.0289,60.888,42.992
614,203726323,16 13 48.79,-25 09 00.8,,12.51,,7.2,1.33,12.34,5.87,,,,,"USco,gold",yes,Simbad,1,0.999997,19.54,11.847053238465817,2921.0,0.2831,-1.9515581817006136,0.374,0.023,0.1,0.0138669828032174,,0.0,0.0622,0.0213,5.829,3.755
616,203777800,16 13 56.62,-24 57 56.9,,10.15,,5.42,0.47,10.09,4.95,2.2766,1.2544,,,"USco,gold",no,Simbad,1,0.851439,15.51,9.257320238465816,,,,,,,0.0138669828032174,0.2430431006185903,0.0090837562918068,,,,
618,205217412,16 13 58.14,-18 48 29.2,,9.88,,4.97,0.47,9.82,4.5,2.078,,,,"USco,gold",no,Simbad,1,0.992964,14.789999,8.100575238465815,3561.1,0.7179,-0.9367417137570702,0.454,0.088,0.3231410256410256,0.0138669828032174,0.4388693658071539,0.0090837562918068,0.4361,0.0906,8.036,4.496
619,204264641,16 14 02.11,-23 01 02.2,,8.61,,2.97,1.29,8.44,1.68,2.9909,,,,"USco,gold",no,Simbad,1,0.999934,11.41,5.477908238465815,5722.8,1.0208,-0.0741672693385895,0.726,0.098,1.1215673981191223,0.0138669828032174,1.0753863353778013,0.0090837562918068,1.0486,0.0331,85.018,44.648
622,203799762,16 14 03.79,-24 53 09.1,,10.02,,4.6,0.64,9.94,3.95,6.7609,3.2142,,,"USco,gold",no,Simbad,1,0.997667,14.539999,8.054258238465815,5921.8,2.7371,-0.8204195005327862,0.572,0.091,1.4,0.0138669828032174,0.4481317534699385,0.0090837562918068,0.8391,0.0271,103.777,39.662
624,204449165,16 14 07.34,-22 17 32.1,,9.1,,4.9,0.68,9.02,4.22,0.6176,,,,"USco,gold",no,Simbad,1,0.992964,13.92,7.281221238465815,6607.9,3.2427,,,,,0.0138669828032174,0.628861238250945,0.0090837562918068,,,,
627,204449800,16 14 10.10,-22 17 23.7,,9.81,,6.91,0.66,9.72,6.25,2.448,1.9503,,,"USco,gold",no,Simbad,1,0.99964,16.630001,9.118330238465814,6243.1,3.8938,,,,,0.0138669828032174,0.2630132199740221,0.0090837562918068,,,,
628,204245509,16 14 11.07,-23 05 36.2,10.7,7.46,3.24,3.24,1.96,7.21,1.28,2.7994,,,,"USco,gold",yes,Simbad,1,0.999915,10.45,4.916591238465815,,,,,,,0.0138669828032174,1.1952229810899366,0.0090837562918068,,,,
630,204442118,16 14 12.35,-22 19 13.3,,10.63,,5.45,0.48,10.57,4.97,1.1418,,,,"USco,gold",no,Simbad,1,0.997667,16.02,9.087699238465817,3536.1,0.8559,-1.3533022601050992,0.638,0.021,0.3071153846153845,0.0138669828032174,0.2672736172927621,0.0090837562918068,0.4064,0.0767,31.169,19.262
631,203793637,16 14 12.58,-24 54 28.8,,9.89,,4.16,0.2,9.87,3.96,7.9875,,,,"USco,gold",no,Simbad,1,0.998613,14.03,7.778843238465816,5520.2,2.2407,-0.6808106462666111,0.607,0.079,1.0580564263322885,0.0138669828032174,0.5056638585442478,0.0090837562918068,0.8472,0.0273,99.054,40.762
632,204332672,16 14 13.51,-22 44 58.0,,11.42,,5.96,0.33,11.38,5.63,2.6312,,,,"USco,gold",no,Simbad,1,0.99996,17.34,10.150595238465815,,,-1.6176227098612284,0.54,0.022,,0.0138669828032174,0.1427766783279669,0.0090837562918068,,,,
634,203904156,16 14 19.73,-24 28 40.6,,12.76,,7.6,0.93,12.64,6.67,0.3461,0.294,0.2448,,"USco,gold",no,Simbad,1,0.999999,20.24,12.197983238465817,,,-2.1719849343047923,0.32,0.023,,0.0138669828032174,,0.0,,,,
638,204440603,16 14 23.11,-22 19 34.0,,10.8,,6.67,0.74,10.7,5.93,,,,,"USco,gold",yes,Simbad,1,0.999996,17.369999,9.905595238465816,,,-1.5767541311915445,0.586,0.023,,0.0138669828032174,0.1631962327909679,0.0090837562918068,,,,
639,205188906,16 14 28.92,-18 57 22.5,,9.47,,5.23,0.4,9.42,4.83,16.5182,0.9908,,,"USco,gold",yes,Simbad,1,0.997667,14.65,7.894771238465815,,,-0.7893604815292166,0.398,,,0.0138669828032174,0.4813195999981638,0.0090837562918068,,,,
