Unnamed: 0,recno,RAJ2000_x,DEJ2000_x,i'mag_x,Per_x,Power_x,l_FAP_x,FAP_x,Amp_x,M13_Mass,bin_x,Vmag_x,Icmag_x,Jmag_x,Hmag_x,Kmag_x,Mmb_x,XH_x,PSS_x,M13_single,M13_Mass_calc,M13_Mass_e,RAJ2000_y,DEJ2000_y,i'mag_y,Per_y,Power_y,l_FAP_y,FAP_y,Amp_y,bin_y,Vmag_y,Icmag_y,Jmag_y,Hmag_y,Kmag_y,Mmb_y,XH_y,PSS_y,Tess_single,Tess_Mass,s_Mass,s_Lum,logL,Teff,Tess_Mass_calc,Tess_Mass_e,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
309,312,02 19 23.54,+57 04 26.3,16.01,1.7,194.8,<,0.001,0.006,1.4,2,16.87,15.56,14.66,14.13,2.171360819912035,3.0,X,0.999999,1,,0.0,02 19 23.54,+57 04 26.3,16.01,1.7,194.8,<,0.001,0.006,2.0,16.87,15.56,14.66,14.13,13.98,3.0,X,0.999999,1.0,0.94,,,0.2384049381446432,,,0.0186945933377917,,,,
310,313,02 18 33.66,+57 00 21.9,17.7,4.72,194.6,<,0.001,0.02,1.15,2,19.13,17.22,15.8,15.05,3.0313608199120345,3.0,,0.999992,1,1.1304312123477156,0.0037941954566645,02 18 33.66,+57 00 21.9,17.7,4.72,194.6,<,0.001,0.02,2.0,19.13,17.22,15.8,15.05,14.84,3.0,,0.999992,1.0,,,,,3864.5,,0.0186945933377917,,,,
311,314,02 18 08.07,+56 59 36.7,19.2,1.25,194.6,<,0.001,0.067,0.72,1,,,17.12,16.28,4.231360819912034,,,0.999995,1,0.6702255815220884,0.0037941954566645,02 18 08.07,+56 59 36.7,19.2,1.25,194.6,<,0.001,0.067,1.0,,,17.12,16.28,16.04,,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
312,315,02 19 25.34,+57 07 11.1,18.66,1.16,193.2,<,0.001,0.028,0.9,1,20.17,18.02,16.61,15.82,3.7913608199120334,1.0,,0.999991,1,0.8431032459434172,0.0037941954566645,02 19 25.34,+57 07 11.1,18.66,1.16,193.2,<,0.001,0.028,1.0,20.17,18.02,16.61,15.82,15.6,1.0,,0.999991,1.0,,,,,,,0.0186945933377917,,,,
313,316,02 19 26.20,+57 05 11.3,17.9,3.92,192.9,<,0.001,0.025,1.1,1,,,16.11,15.44,3.421360819912035,,X,0.999998,1,0.9988922582071794,0.0037941954566645,02 19 26.20,+57 05 11.3,17.9,3.92,192.9,<,0.001,0.025,1.0,,,16.11,15.44,15.23,,X,0.999998,1.0,,,,,3836.4,,0.0186945933377917,,,,
314,317,02 18 58.15,+57 09 41.1,18.19,6.14,192.8,<,0.001,0.036,1.03,2,,,16.15,15.37,3.2913608199120343,,X,0.999996,1,1.0459793014991836,0.0037941954566645,02 18 58.15,+57 09 41.1,18.19,6.14,192.8,<,0.001,0.036,2.0,,,16.15,15.37,15.1,,X,0.999996,1.0,,,,,3609.2,,0.0186945933377917,,,,
315,318,02 18 07.51,+57 01 08.9,18.99,0.872,192.7,<,0.001,0.033,0.79,1,20.74,18.47,16.91,16.09,4.041360819912034,1.0,,0.999995,1,0.7432536635394326,0.0037941954566645,02 18 07.51,+57 01 08.9,18.99,0.872,192.7,<,0.001,0.033,1.0,20.74,18.47,16.91,16.09,15.85,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
316,319,02 18 09.34,+57 11 54.5,15.99,11.9,191.9,<,0.001,0.005,1.39,2,17.09,15.61,14.56,13.94,1.9613608199120345,1.0,,0.999985,1,,0.0,02 18 09.34,+57 11 54.5,15.99,11.9,191.9,<,0.001,0.005,2.0,17.09,15.61,14.56,13.94,13.77,1.0,,0.999985,1.0,0.73,,,-0.4401053391639985,4637.6,0.8067015706806284,0.0186945933377917,27.721,14.756,0.888,0.064
317,320,02 20 00.82,+56 59 31.8,18.38,8.06,190.9,<,0.001,0.034,0.98,1,19.72,17.85,16.73,15.91,3.821360819912036,1.0,,0.999992,1,0.8318589778968286,0.0037941954566645,02 20 00.82,+56 59 31.8,18.38,8.06,190.9,<,0.001,0.034,1.0,19.72,17.85,16.73,15.91,15.63,1.0,,0.999992,1.0,,,,,,,0.0186945933377917,,,,
318,321,02 19 32.82,+57 13 22.8,19.38,8.2,190.5,<,0.001,0.057,0.67,1,,,17.18,16.33,4.231360819912034,,,0.999992,1,0.6702255815220884,0.0037941954566645,02 19 32.82,+57 13 22.8,19.38,8.2,190.5,<,0.001,0.057,1.0,,,17.18,16.33,16.04,,,0.999992,1.0,,,,,,,0.0186945933377917,,,,
319,322,02 18 36.93,+57 14 17.1,18.5,0.543,189.9,<,0.001,0.023,0.91,2,20.64,18.03,16.38,15.58,3.481360819912034,1.0,,0.999917,1,0.9733672797225806,0.0037941954566645,02 18 36.93,+57 14 17.1,18.5,0.543,189.9,<,0.001,0.023,2.0,20.64,18.03,16.38,15.58,15.29,1.0,,0.999917,1.0,,,,,,,0.0186945933377917,,,,
320,323,02 18 24.39,+57 04 50.9,16.77,6.67,189.4,<,0.001,0.006,1.3,1,17.77,16.41,15.4,14.9,2.931360819912035,0.0,,0.999992,1,1.159293180421997,0.0037941954566645,02 18 24.39,+57 04 50.9,16.77,6.67,189.4,<,0.001,0.006,1.0,17.77,16.41,15.4,14.9,14.74,0.0,,0.999992,1.0,0.88,,,-0.0746105470153785,5024.2,0.9088563049853372,0.0186945933377917,15.324,6.742,1.1142,0.0813
321,324,02 18 18.16,+57 06 07.0,19.65,7.25,189.3,<,0.001,0.028,0.57,1,21.7,19.08,17.32,16.5,4.421360819912035,1.0,,0.999999,1,0.5991865850227286,0.0037941954566645,02 18 18.16,+57 06 07.0,19.65,7.25,189.3,<,0.001,0.028,1.0,21.7,19.08,17.32,16.5,16.23,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
322,325,02 19 42.26,+57 01 34.1,18.73,8.62,188.9,<,0.001,0.025,0.87,1,20.29,18.18,16.75,15.99,3.961360819912034,1.0,,0.999985,1,0.7758783066118113,0.0037941954566645,02 19 42.26,+57 01 34.1,18.73,8.62,188.9,<,0.001,0.025,1.0,20.29,18.18,16.75,15.99,15.77,1.0,,0.999985,1.0,0.67,,,-0.3812513185407144,,,0.0186945933377917,,,,
323,326,02 19 26.47,+57 06 22.2,18.55,0.528,188.1,<,0.001,0.054,1.0,1,20.13,18.04,16.47,15.73,3.7013608199120345,1.0,X,0.999989,1,0.8799376642320728,0.0037941954566645,02 19 26.47,+57 06 22.2,18.55,0.528,188.1,<,0.001,0.054,1.0,20.13,18.04,16.47,15.73,15.51,1.0,X,0.999989,1.0,,,,,,,0.0186945933377917,,,,
324,327,02 18 04.66,+57 09 18.8,17.88,4.57,187.0,<,0.001,0.011,1.11,1,19.28,17.38,16.06,15.37,3.311360819912034,1.0,,0.999999,1,1.0383005614872831,0.0037941954566645,02 18 04.66,+57 09 18.8,17.88,4.57,187.0,<,0.001,0.011,1.0,19.28,17.38,16.06,15.37,15.12,1.0,,0.999999,1.0,,,,,3869.7,,0.0186945933377917,,,,
325,328,02 18 16.87,+57 13 11.3,20.01,1.15,186.6,<,0.001,0.058,0.47,1,22.46,19.39,17.57,16.78,4.681360819912033,1.0,,0.999986,1,0.5029992412329322,0.0037941954566645,02 18 16.87,+57 13 11.3,20.01,1.15,186.6,<,0.001,0.058,1.0,22.46,19.39,17.57,16.78,16.49,1.0,,0.999986,1.0,,,,,,,0.0186945933377917,,,,
326,329,02 18 06.64,+57 09 58.4,17.72,0.747,186.3,<,0.001,0.011,1.14,1,19.06,17.32,15.94,15.26,3.221360819912034,3.0,,0.999997,1,1.070582717980786,0.0037941954566645,02 18 06.64,+57 09 58.4,17.72,0.747,186.3,<,0.001,0.011,1.0,19.06,17.32,15.94,15.26,15.03,3.0,,0.999997,1.0,0.7,,,-0.6314342146396679,3837.6,0.5069230769230769,0.0186945933377917,5.891,2.741,0.5989,0.0896
327,330,02 19 08.05,+57 12 14.3,19.68,2.64,185.6,<,0.001,0.035,0.57,2,22.17,19.02,17.17,16.32,4.191360819912035,1.0,,0.999993,1,0.6845554037807376,0.0037941954566645,02 19 08.05,+57 12 14.3,19.68,2.64,185.6,<,0.001,0.035,2.0,22.17,19.02,17.17,16.32,16.0,1.0,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
328,331,02 18 16.22,+57 14 18.5,20.17,0.677,185.4,<,0.001,0.054,0.43,1,,,17.63,16.87,4.771360819912033,,,0.999577,1,0.4739461021668121,0.0037941954566645,02 18 16.22,+57 14 18.5,20.17,0.677,185.4,<,0.001,0.054,1.0,,,17.63,16.87,16.58,,,0.999577,1.0,,,,,,,0.0186945933377917,,,,
329,332,02 19 33.97,+57 06 21.4,18.45,0.323,185.1,<,0.001,0.018,0.96,1,20.04,18.0,16.43,15.63,3.601360819912035,1.0,X,0.999989,1,0.9216487094480588,0.0037941954566645,02 19 33.97,+57 06 21.4,18.45,0.323,185.1,<,0.001,0.018,1.0,20.04,18.0,16.43,15.63,15.41,1.0,X,0.999989,1.0,,,,,,,0.0186945933377917,,,,
330,333,02 19 43.10,+57 13 17.5,15.71,0.623,184.7,<,0.001,0.005,1.54,1,16.33,15.31,14.6,14.28,2.351360819912035,3.0,,0.999996,1,1.2879560490922386,0.0037941954566645,02 19 43.10,+57 13 17.5,15.71,0.623,184.7,<,0.001,0.005,1.0,16.33,15.31,14.6,14.28,14.16,3.0,,0.999996,1.0,1.31,,,0.8477675544050853,7433.1,1.5,0.0186945933377917,89.458,49.68,1.3951,0.008
331,334,02 18 53.71,+57 04 45.9,19.62,0.655,184.6,<,0.001,0.094,0.58,1,,,17.2,16.46,4.361360819912036,,,0.999973,1,0.6220563631757654,0.0037941954566645,02 18 53.71,+57 04 45.9,19.62,0.655,184.6,<,0.001,0.094,1.0,,,17.2,16.46,16.17,,,0.999973,1.0,,,,,,,0.0186945933377917,,,,
332,335,02 19 43.53,+57 02 14.1,18.25,7.41,184.2,<,0.001,0.015,1.02,1,19.5,17.64,16.33,15.6,3.581360819912036,1.0,X,0.999996,1,0.9295095420016984,0.0037941954566645,02 19 43.53,+57 02 14.1,18.25,7.41,184.2,<,0.001,0.015,1.0,19.5,17.64,16.33,15.6,15.39,1.0,X,0.999996,1.0,,,,,3879.8,,0.0186945933377917,,,,
333,336,02 18 50.88,+57 15 18.5,20.33,5.65,183.8,<,0.001,0.056,0.4,1,23.01,19.71,17.64,16.84,4.731360819912034,1.0,,0.999608,1,0.4864686511586783,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,337,02 18 32.14,+57 16 00.8,18.35,0.389,183.8,<,0.001,0.03,0.99,1,,,16.43,15.62,3.5713608199120355,,,0.999991,1,0.934163715662089,0.0037941954566645,02 18 32.14,+57 16 00.8,18.35,0.389,183.8,<,0.001,0.03,1.0,,,16.43,15.62,15.38,,,0.999991,1.0,,,,,,,0.0186945933377917,,,,
335,338,02 18 53.49,+56 59 43.1,16.43,5.88,183.7,<,0.001,0.005,1.34,1,,,15.05,14.53,2.591360819912035,,,0.999997,1,1.2393881479573885,0.0037941954566645,02 18 53.49,+56 59 43.1,16.43,5.88,183.7,<,0.001,0.005,1.0,,,15.05,14.53,14.4,,,0.999997,1.0,0.88,,,0.2309901747266603,5409.2,1.0232601880877743,0.0186945933377917,14.012,4.202,1.2562,0.0854
336,339,02 18 49.25,+57 10 56.8,19.61,6.41,183.3,<,0.001,0.071,0.58,1,,,17.21,16.42,4.291360819912036,,,0.999976,1,0.6472930394043248,0.0037941954566645,02 18 49.25,+57 10 56.8,19.61,6.41,183.3,<,0.001,0.071,1.0,,,17.21,16.42,16.1,,,0.999976,1.0,,,,,,,0.0186945933377917,,,,
337,340,02 19 49.48,+57 12 17.0,15.65,0.279,182.7,<,0.001,0.003,1.6,1,16.33,15.29,14.52,14.23,2.2713608199120348,3.0,,0.999998,1,,0.0,02 19 49.48,+57 12 17.0,15.65,0.279,182.7,<,0.001,0.003,1.0,16.33,15.29,14.52,14.23,14.08,3.0,,0.999998,1.0,1.24,,,0.74013995776378,7989.4,1.5,0.0186945933377917,92.276,47.559,1.3951,0.0081
338,341,02 19 37.84,+57 13 28.0,16.01,0.902,182.6,<,0.001,0.004,1.39,1,16.86,15.62,14.77,14.34,2.391360819912034,1.0,X,0.999994,1,1.27902179087008,0.0037941954566645,02 19 37.84,+57 13 28.0,16.01,0.902,182.6,<,0.001,0.004,1.0,16.86,15.62,14.77,14.34,14.2,1.0,X,0.999994,1.0,1.06,,,0.7884469658456968,6671.4,1.437388535031847,0.0186945933377917,68.979,46.979,1.3879,0.0145
339,342,02 18 47.44,+57 15 36.1,19.23,3.62,182.3,<,0.001,0.028,0.7,1,21.05,18.67,17.03,16.19,4.111360819912035,1.0,,0.999997,1,0.715200871940937,0.0037941954566645,02 18 47.44,+57 15 36.1,19.23,3.62,182.3,<,0.001,0.028,1.0,21.05,18.67,17.03,16.19,15.92,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
340,343,02 19 40.20,+57 02 36.0,18.4,6.85,182.2,<,0.001,0.02,0.97,1,20.0,17.95,16.5,15.72,3.681360819912035,1.0,,0.999997,1,0.8873747906990765,0.0037941954566645,02 19 40.20,+57 02 36.0,18.4,6.85,182.2,<,0.001,0.02,1.0,20.0,17.95,16.5,15.72,15.49,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
341,344,02 18 16.73,+57 09 51.8,19.87,0.323,181.2,<,0.001,0.056,0.51,1,,,17.4,16.56,4.461360819912034,,,0.999994,1,0.5849773312154568,0.0037941954566645,02 18 16.73,+57 09 51.8,19.87,0.323,181.2,<,0.001,0.056,1.0,,,17.4,16.56,16.27,,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
342,345,02 18 15.46,+57 09 23.3,20.34,6.33,181.1,<,0.001,0.084,0.4,1,22.76,19.68,17.85,17.12,4.961360819912034,1.0,,0.999368,1,0.4125877505446098,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,346,02 19 57.05,+56 59 53.6,19.75,0.44,180.8,<,0.001,0.049,0.54,1,22.17,19.15,17.35,16.49,4.361360819912036,1.0,,0.999983,1,0.6220563631757654,0.0037941954566645,02 19 57.05,+56 59 53.6,19.75,0.44,180.8,<,0.001,0.049,1.0,22.17,19.15,17.35,16.49,16.17,1.0,,0.999983,1.0,,,,,,,0.0186945933377917,,,,
344,347,02 18 09.53,+57 03 58.1,18.69,5.56,180.6,<,0.001,0.018,0.89,1,,,16.6,15.82,3.7713608199120334,,,0.999942,1,0.8516031623829581,0.0037941954566645,02 18 09.53,+57 03 58.1,18.69,5.56,180.6,<,0.001,0.018,1.0,,,16.6,15.82,15.58,,,0.999942,1.0,,,,,,,0.0186945933377917,,,,
345,348,02 19 41.33,+57 13 32.5,19.51,0.551,180.5,<,0.001,0.035,0.62,1,21.48,18.87,17.21,16.38,4.2813608199120345,1.0,,0.999999,1,0.6516688977517077,0.0037941954566645,02 19 41.33,+57 13 32.5,19.51,0.551,180.5,<,0.001,0.035,1.0,21.48,18.87,17.21,16.38,16.09,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
346,349,02 19 42.68,+56 59 57.6,19.12,0.515,179.2,<,0.001,0.033,0.74,2,21.46,18.5,16.72,15.98,3.8613608199120346,1.0,,0.999984,1,0.815267891525459,0.0037941954566645,02 19 42.68,+56 59 57.6,19.12,0.515,179.2,<,0.001,0.033,2.0,21.46,18.5,16.72,15.98,15.67,1.0,,0.999984,1.0,,,,,,,0.0186945933377917,,,,
347,350,02 18 51.73,+57 01 30.2,18.89,7.94,178.8,<,0.001,0.039,0.82,1,,,16.83,16.01,4.001360819912035,,X,0.999996,1,0.7590485859755971,0.0037941954566645,02 18 51.73,+57 01 30.2,18.89,7.94,178.8,<,0.001,0.039,1.0,,,16.83,16.01,15.81,,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
348,351,02 18 33.69,+56 59 32.0,19.17,4.02,178.8,<,0.001,0.027,0.72,1,,,16.88,16.08,3.9913608199120354,,,0.999996,1,0.7630373349486521,0.0037941954566645,02 18 33.69,+56 59 32.0,19.17,4.02,178.8,<,0.001,0.027,1.0,,,16.88,16.08,15.8,,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
349,352,02 17 58.35,+57 06 33.0,18.47,9.17,178.5,<,0.001,0.024,0.96,1,19.96,17.94,16.52,15.79,3.7813608199120345,1.0,,0.999995,1,0.8472906662062911,0.0037941954566645,02 17 58.35,+57 06 33.0,18.47,9.17,178.5,<,0.001,0.024,1.0,19.96,17.94,16.52,15.79,15.59,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
350,353,02 19 14.58,+57 06 06.6,17.16,0.504,176.3,<,0.001,0.029,1.24,1,18.16,16.7,15.62,15.0,3.001360819912035,1.0,X,0.999984,1,1.1390294239557333,0.0037941954566645,02 19 14.58,+57 06 06.6,17.16,0.504,176.3,<,0.001,0.029,1.0,18.16,16.7,15.62,15.0,14.81,1.0,X,0.999984,1.0,,,,,,,0.0186945933377917,,,,
351,354,02 19 37.14,+57 11 17.2,19.18,1.35,175.2,<,0.001,0.022,0.72,1,21.2,18.6,16.88,16.04,3.941360819912034,1.0,,0.999989,1,0.7838834303330519,0.0037941954566645,02 19 37.14,+57 11 17.2,19.18,1.35,175.2,<,0.001,0.022,1.0,21.2,18.6,16.88,16.04,15.75,1.0,,0.999989,1.0,,,,,,,0.0186945933377917,,,,
352,355,02 19 47.45,+57 03 57.2,17.79,0.912,174.9,<,0.001,0.021,1.12,1,18.93,17.23,15.96,15.26,3.2413608199120354,1.0,X,0.999961,1,1.064368730457694,0.0037941954566645,02 19 47.45,+57 03 57.2,17.79,0.912,174.9,<,0.001,0.021,1.0,18.93,17.23,15.96,15.26,15.05,1.0,X,0.999961,1.0,,,,,,,0.0186945933377917,,,,
353,356,02 19 35.44,+57 16 34.0,19.3,0.323,174.5,<,0.001,0.026,0.68,1,21.24,18.67,16.94,16.09,4.001360819912035,1.0,,0.999998,1,0.7590485859755971,0.0037941954566645,02 19 35.44,+57 16 34.0,19.3,0.323,174.5,<,0.001,0.026,1.0,21.24,18.67,16.94,16.09,15.81,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
354,357,02 18 11.45,+57 12 56.2,18.66,0.483,174.3,<,0.001,0.022,0.9,1,20.19,18.17,16.69,15.91,3.841360819912035,1.0,,0.999999,1,0.8236186207487087,0.0037941954566645,02 18 11.45,+57 12 56.2,18.66,0.483,174.3,<,0.001,0.022,1.0,20.19,18.17,16.69,15.91,15.65,1.0,,0.999999,1.0,0.67,,,-1.1168498003167224,,,0.0186945933377917,,,,
355,358,02 19 22.63,+57 09 52.6,15.63,0.323,173.9,<,0.001,0.009,1.59,1,16.37,15.27,14.44,14.11,2.1213608199120344,3.0,X,0.999998,1,,0.0,02 19 22.63,+57 09 52.6,15.63,0.323,173.9,<,0.001,0.009,1.0,16.37,15.27,14.44,14.11,13.93,3.0,X,0.999998,1.0,1.3,,,1.0288176083267448,8270.9,1.5,0.0186945933377917,100.76,50.492,1.398,0.0046
356,359,02 19 25.60,+57 05 47.2,18.2,8.2,173.9,<,0.001,0.026,1.03,1,19.62,17.71,16.32,15.61,3.591360819912035,1.0,X,0.999992,1,0.9250193394515696,0.0037941954566645,02 19 25.60,+57 05 47.2,18.2,8.2,173.9,<,0.001,0.026,1.0,19.62,17.71,16.32,15.61,15.4,1.0,X,0.999992,1.0,,,,,3560.1,,0.0186945933377917,,,,
357,360,02 19 58.00,+57 06 37.7,18.88,7.87,173.8,<,0.001,0.025,0.83,1,20.56,18.3,16.78,15.98,3.961360819912034,1.0,,0.999997,1,0.7758783066118113,0.0037941954566645,02 19 58.00,+57 06 37.7,18.88,7.87,173.8,<,0.001,0.025,1.0,20.56,18.3,16.78,15.98,15.77,1.0,,0.999997,1.0,0.66,,,-0.8753979721066617,,,0.0186945933377917,,,,
358,361,02 18 53.78,+57 15 01.4,18.83,3.88,172.2,<,0.001,0.02,0.84,1,20.53,18.33,16.75,15.95,3.891360819912034,1.0,,0.999996,1,0.8030580855912063,0.0037941954566645,02 18 53.78,+57 15 01.4,18.83,3.88,172.2,<,0.001,0.02,1.0,20.53,18.33,16.75,15.95,15.7,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
359,362,02 18 58.41,+57 06 11.1,16.83,3.73,172.0,<,0.001,0.021,1.29,1,,,15.42,14.91,2.9513608199120345,,X,0.999991,1,1.153458553944932,0.0037941954566645,02 18 58.41,+57 06 11.1,16.83,3.73,172.0,<,0.001,0.021,1.0,,,15.42,14.91,14.76,,X,0.999991,1.0,,,,,4807.4,,0.0186945933377917,,,,
360,363,02 18 30.59,+57 00 48.1,19.32,0.487,171.8,<,0.001,0.039,0.68,2,,,16.87,16.05,3.961360819912034,,,0.999993,1,0.7758783066118113,0.0037941954566645,02 18 30.59,+57 00 48.1,19.32,0.487,171.8,<,0.001,0.039,2.0,,,16.87,16.05,15.77,,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
361,364,02 18 12.42,+57 03 56.4,17.45,3.88,171.7,<,0.001,0.011,1.19,1,18.72,17.05,15.78,15.14,3.1513608199120355,3.0,X,0.999992,1,1.095603984277021,0.0037941954566645,02 18 12.42,+57 03 56.4,17.45,3.88,171.7,<,0.001,0.011,1.0,18.72,17.05,15.78,15.14,14.96,3.0,X,0.999992,1.0,0.75,,,-0.3451787543957371,4618.7,0.8017539267015706,0.0186945933377917,16.625,8.003,0.9673,0.0623
362,365,02 18 19.46,+57 01 23.6,19.5,6.49,171.6,<,0.001,0.06,0.62,1,21.62,18.98,17.25,16.47,4.4113608199120335,1.0,,0.999998,1,0.6034373901612418,0.0037941954566645,02 18 19.46,+57 01 23.6,19.5,6.49,171.6,<,0.001,0.06,1.0,21.62,18.98,17.25,16.47,16.22,1.0,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
363,366,02 19 03.27,+57 05 47.8,16.0,7.46,171.1,<,0.001,0.004,1.4,1,16.89,15.6,14.71,14.27,2.2813608199120345,3.0,,0.999998,1,,0.0,02 19 03.27,+57 05 47.8,16.0,7.46,171.1,<,0.001,0.004,1.0,16.89,15.6,14.71,14.27,14.09,3.0,,0.999998,1.0,1.0,,,0.5924543505545049,6048.1,1.3,0.0186945933377917,27.885,18.466,1.3229,0.0529
364,367,02 18 32.00,+57 02 27.3,15.73,1.86,170.8,<,0.001,0.003,1.45,1,16.55,15.4,14.54,14.1,2.1513608199120355,3.0,X,0.999994,1,,0.0,02 18 32.00,+57 02 27.3,15.73,1.86,170.8,<,0.001,0.003,1.0,16.55,15.4,14.54,14.1,13.96,3.0,X,0.999994,1.0,,,,,7302.1,,0.0186945933377917,,,,
365,368,02 18 23.17,+57 05 47.0,19.23,15.4,169.5,<,0.001,0.039,0.7,1,21.15,18.66,16.95,16.14,4.041360819912034,1.0,,0.999969,1,0.7432536635394326,0.0037941954566645,02 18 23.17,+57 05 47.0,19.23,15.4,169.5,<,0.001,0.039,1.0,21.15,18.66,16.95,16.14,15.85,1.0,,0.999969,1.0,,,,,,,0.0186945933377917,,,,
366,369,02 20 00.33,+57 14 35.4,18.16,0.326,169.4,<,0.001,0.021,1.04,2,19.81,17.65,16.2,15.36,3.301360819912034,1.0,,0.999976,1,1.0428881744801055,0.0037941954566645,02 20 00.33,+57 14 35.4,18.16,0.326,169.4,<,0.001,0.021,2.0,19.81,17.65,16.2,15.36,15.11,1.0,,0.999976,1.0,0.66,,,-1.0216825032532488,3737.3,0.4390972222222223,0.0186945933377917,20.059,9.869,0.5533,0.0636
367,370,02 18 46.33,+57 02 35.6,16.35,3.8,169.1,<,0.001,0.006,1.36,1,,,15.01,14.55,2.601360819912035,,,0.999998,1,1.2384069201180006,0.0037941954566645,02 18 46.33,+57 02 35.6,16.35,3.8,169.1,<,0.001,0.006,1.0,,,15.01,14.55,14.41,,,0.999998,1.0,0.88,,,-0.0778612616432821,5331.3,1.2,0.0186945933377917,43.312,31.229,1.0411,0.0527
368,371,02 19 46.76,+57 11 33.3,16.61,4.02,168.7,<,0.001,0.007,1.32,1,17.74,16.24,15.18,14.64,2.641360819912034,3.0,X,0.999991,1,1.2297771188824966,0.0037941954566645,02 19 46.76,+57 11 33.3,16.61,4.02,168.7,<,0.001,0.007,1.0,17.74,16.24,15.18,14.64,14.45,3.0,X,0.999991,1.0,0.82,,,-0.0655571016035032,4774.0,0.8424083769633508,0.0186945933377917,8.196,3.509,1.1726,0.077
369,372,02 19 51.00,+57 13 17.5,19.44,0.245,168.6,<,0.001,0.051,0.69,1,21.0,18.63,17.11,16.28,4.171360819912035,1.0,,0.999995,1,0.6917837130217387,0.0037941954566645,02 19 51.00,+57 13 17.5,19.44,0.245,168.6,<,0.001,0.051,1.0,21.0,18.63,17.11,16.28,15.98,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
370,373,02 18 50.34,+57 10 36.2,17.25,0.339,168.2,<,0.001,0.01,1.23,1,18.48,16.84,15.62,14.97,2.971360819912034,0.0,,0.999994,1,1.1476660860388628,0.0037941954566645,02 18 50.34,+57 10 36.2,17.25,0.339,168.2,<,0.001,0.01,1.0,18.48,16.84,15.62,14.97,14.78,0.0,,0.999994,1.0,0.8,,,0.0341188743168595,4598.4,1.4,0.0186945933377917,3.769,1.714,1.1741,0.1091
371,374,02 18 36.91,+57 06 27.8,19.3,4.65,167.1,<,0.001,0.054,0.69,1,,,17.09,16.27,4.251360819912033,,X,0.999996,1,0.6621858962188625,0.0037941954566645,02 18 36.91,+57 06 27.8,19.3,4.65,167.1,<,0.001,0.054,1.0,,,17.09,16.27,16.06,,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
372,375,02 19 22.39,+57 09 08.3,16.77,2.99,166.7,<,0.001,0.006,1.3,2,17.91,16.37,15.18,14.57,2.511360819912035,3.0,X,0.999992,1,1.2554024985761905,0.0037941954566645,02 19 22.39,+57 09 08.3,16.77,2.99,166.7,<,0.001,0.006,2.0,17.91,16.37,15.18,14.57,14.32,3.0,X,0.999992,1.0,0.8,,,-0.1162761217630855,5041.3,0.9138709677419355,0.0186945933377917,19.145,9.568,1.0728,0.0707
373,376,02 19 16.54,+57 15 32.6,19.22,6.02,166.6,<,0.001,0.037,0.7,2,21.41,18.69,16.86,16.01,3.8613608199120346,1.0,,0.999999,1,0.815267891525459,0.0037941954566645,02 19 16.54,+57 15 32.6,19.22,6.02,166.6,<,0.001,0.037,2.0,21.41,18.69,16.86,16.01,15.67,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
374,377,02 18 42.97,+57 07 33.6,18.06,12.0,166.4,<,0.001,0.027,1.07,2,19.72,17.59,16.16,15.3,3.2413608199120354,1.0,X,0.999989,1,1.064368730457694,0.0037941954566645,02 18 42.97,+57 07 33.6,18.06,12.0,166.4,<,0.001,0.027,2.0,19.72,17.59,16.16,15.3,15.05,1.0,X,0.999989,1.0,,,,,3628.5,,0.0186945933377917,,,,
375,378,02 18 24.75,+57 09 42.1,18.87,0.426,166.4,<,0.001,0.027,0.84,1,,,16.81,16.0,3.9113608199120353,,,0.999997,1,0.7950234138458063,0.0037941954566645,02 18 24.75,+57 09 42.1,18.87,0.426,166.4,<,0.001,0.027,1.0,,,16.81,16.0,15.72,,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
