,flag,Gaia,TIC,RAdeg,DEdeg,Sec,Theia,logAge,e_logAge,BP-RP,Gmag,Tmag,Teff,e_Teff,Mass,e_Mass,Rad,e_Rad,CorrP1,e_CorrP1,CorrP2,e_CorrP2,CorrA1,CorrA2,PCAP1,e_PCAP1,PCAP2,e_PCAP2,PCAA1,PCAA2,RAWP1,e_RAWP1,RAWP2,e_RAWP2,RAWA1,RAWA2,Per,e_Per,PType,logAM,e_logAM,RUWE,sigmaVar,sigmaInst,sigmap2p,c1,c2,c3,c4,c5,c6,Mass_calc,Mass_e
63,True,3213506526712434688,4068109,80.058019,-3.574895,32,13,6.69,0.12,1.9167,7.0071,13.803,4084.0,122.0,0.64,,1.085,,0.79792,,1.5981,,0.39582,0.38755,0.79798,,1.597,,0.39655,0.38487,0.79802,0.00013,1.59777,0.00063,0.39559,0.33324,0.798,,all3,43.423,,1.05,0.01578,0.004936,0.008946,1.0,1.0,1.0,2.13,2.13,3.14,0.334558877945448,0.05117071635240562
64,True,3213506526712434688,4068109,80.058019,-3.574895,5,13,6.69,0.12,1.9167,7.0071,13.803,4084.0,122.0,0.64,,1.085,,1.60247,0.00031,0.7983,0.0013,0.75588,0.03831,1.60154,0.00025,1.7634,0.0016,0.81988,0.12332,,,,,,,1.60247,0.00031,corr,43.123,,1.05,0.0369,0.003808,0.01012,1.0,1.0,1.0,2.13,2.13,3.14,0.334558877945448,0.05117071635240562
65,True,3213503881012592512,4068168,80.001666,-3.67463,5,13,6.69,0.12,2.44,8.0158,14.588,3742.0,122.0,0.56,,0.941,,3.227,0.029,1.936,0.013,0.03023,0.02109,13.08,,6.3712,,0.04601,0.04561,12.345,0.056,2.6736,0.0084,0.21472,0.06456,,,,,,1.001,0.01228,0.01015,0.01547,1.0,1.0,1.0,2.08,3.24,3.24,0.1436991315663742,0.05117071635240562
66,True,3213503881012592512,4068168,80.001666,-3.67463,32,13,6.69,0.12,2.44,8.0158,14.588,3742.0,122.0,0.56,,0.941,,6.542,0.086,3.314,0.034,0.03313,0.01839,6.594,0.057,3.322,0.024,0.05834,0.02746,6.595,0.024,20.5,1.1,0.13885,0.05855,6.542,0.086,all3,42.333,,1.001,0.0103,0.008088,0.01389,1.0,1.0,1.0,2.08,3.24,3.24,0.1436991315663742,0.05117071635240562
67,True,3210448991033971712,4068446,79.957852,-4.135214,32,13,6.69,0.12,2.197,7.2224,14.064,3820.0,123.0,0.58,,1.11,,0.521809,3.7e-05,0.260793,3.1e-05,0.61177,0.1804,0.52182,3.6e-05,0.2608,3.1e-05,0.61628,0.17865,0.52179,4.1e-05,0.26083,3.6e-05,0.52523,0.15023,0.52181,3.7e-05,corr,43.583,,1.041,0.01708,0.006716,0.01037,1.0,1.0,1.0,1.0,1.0,1.0,0.29382119241341237,0.05117071635240562
68,True,3210448991033971712,4068446,79.957852,-4.135214,5,13,6.69,0.12,2.197,7.2224,14.064,3820.0,123.0,0.58,,1.11,,0.521965,2.7e-05,0.56179,0.00092,0.86354,0.02061,0.52182,2.7e-05,0.26094,0.00023,0.86881,0.02008,0.52182,2.9e-05,11.54,0.33,0.81002,0.0256,0.52197,2.7e-05,corr,43.583,,1.041,0.0241,0.003682,0.0092,1.0,1.0,1.0,1.0,1.0,1.0,0.29382119241341237,0.05117071635240562
69,True,3210446998169157248,4068478,79.940627,-4.203235,5,13,6.69,0.12,2.481,8.0518,14.665,3567.0,123.0,0.494,,0.866,,1.4103,,0.70545,,0.62817,0.13992,1.41029,0.00024,0.70498,0.00024,0.65297,0.15467,1.41124,0.00023,0.70464,0.00028,0.73964,0.14656,1.41,,corr,42.873,,1.029,0.0209,0.004965,0.008464,1.0,1.0,1.0,3.24,4.3,5.48,0.13688744239200784,0.05117071635240562
70,True,3210446998169157248,4068478,79.940627,-4.203235,32,13,6.69,0.12,2.481,8.0518,14.665,3567.0,123.0,0.494,,0.866,,1.4087,,0.70449,,0.7147,0.12389,1.4085,,0.70486,,0.73648,0.11979,1.4084,0.00023,0.70488,0.00034,0.68323,0.11312,1.409,,corr,42.873,,1.029,0.0315,0.009718,0.01569,1.0,1.0,1.0,3.24,4.3,5.48,0.13688744239200784,0.05117071635240562
71,True,3210028290398161920,4069052,79.998441,-5.251775,32,13,6.69,0.12,2.1529,7.4744,14.373,3766.0,122.0,0.57,,0.929,,5.5786,0.0077,4.2479,0.0067,0.2881,0.18151,5.531,0.0068,4.237,0.0057,0.33085,0.21268,5.7859,0.0035,8.676,0.03,0.79434,0.17984,5.7859,0.0035,raw,42.383,,0.961,0.01782,0.008546,0.01523,1.0,1.0,1.0,1.0,1.0,2.16,0.24613936819851706,0.05117071635240562
72,True,3210028290398161920,4069052,79.998441,-5.251775,5,13,6.69,0.12,2.1529,7.4744,14.373,3766.0,122.0,0.57,,0.929,,5.6459,0.0058,4.1278,0.0069,0.45935,0.17617,5.697,0.0049,5.29,0.11,0.67618,0.06244,5.7447,0.0034,3.189,0.022,0.90839,0.03573,5.6459,0.0058,corr,42.393,,0.961,0.01895,0.00556,0.008779,1.0,1.0,1.0,1.0,1.0,2.16,0.24613936819851706,0.05117071635240562
73,True,3210026606770988928,4069106,79.98565,-5.33967,5,13,6.69,0.12,1.9648,6.9787,13.747,3832.0,122.0,0.59,,0.999,,3.3642,0.0021,2.2949,0.0056,0.46425,0.06306,3.3652,0.0018,2.2892,0.0045,0.4801,0.07733,3.3294,0.0019,24.47,0.96,0.51799,0.09125,3.3642,0.0021,corr,42.693,,1.095,0.01056,0.002939,0.006587,1.0,2.11,2.11,2.11,2.11,3.28,0.33993254384839905,0.05117071635240562
74,True,3210026606770988928,4069106,79.98565,-5.33967,32,13,6.69,0.12,1.9648,6.9787,13.747,3832.0,122.0,0.59,,0.999,,3.3185,,3.065,,0.71502,0.0543,3.312,0.0011,2.7763,0.0036,0.76135,0.13812,3.3214,0.0014,2.7776,0.0036,0.6401,0.14498,3.32,,corr,42.703,,1.095,0.01598,0.005041,0.008001,1.0,2.11,2.11,2.11,2.11,3.28,0.33993254384839905,0.05117071635240562
75,True,3210026602474753408,4069109,79.985736,-5.342734,5,13,6.69,0.12,2.6479,8.6428,15.054,3279.0,157.0,0.618,0.023,0.638,0.023,3.3642,0.0021,2.2949,0.0056,0.46427,0.06306,3.3652,0.0018,2.2892,0.0045,0.4801,0.07733,3.3294,0.0019,24.46,0.96,0.51799,0.09125,3.3642,0.0021,corr,42.325,0.047,0.987,0.01056,0.002939,0.006587,1.0,4.19,6.45,7.58,8.63,8.63,0.02506221178613427,0.05117071635240562
76,True,3210026602474753408,4069109,79.985736,-5.342734,32,13,6.69,0.12,2.6479,8.6428,15.054,3279.0,157.0,0.618,0.023,0.638,0.023,3.3185,,3.065,,0.71502,0.0543,3.312,0.0011,2.7763,0.0036,0.76135,0.13812,3.3214,0.0014,2.7776,0.0036,0.6401,0.14498,3.32,,corr,42.333,,0.987,0.01598,0.005041,0.008001,1.0,4.19,6.45,7.58,8.63,8.63,0.02506221178613427,0.05117071635240562
77,True,3209958780647663488,4069316,80.023143,-5.787785,5,13,6.69,0.12,2.3818,7.0115,14.199,3735.0,122.0,,,1.405,,1.51268,0.00056,1.3957,0.0013,0.30239,0.10705,1.5129,,1.395,,0.30955,0.11243,1.51125,0.00055,1.3948,0.0013,0.2987,0.10161,1.51268,0.00056,corr,,,1.057,0.00736,0.005244,0.007655,1.0,1.0,1.0,1.0,1.0,1.0,0.3337263381572863,0.05117071635240562
78,True,3209958780647663488,4069316,80.023143,-5.787785,32,13,6.69,0.12,2.3818,7.0115,14.199,3735.0,122.0,,,1.405,,1.51256,0.00029,,,0.65057,,1.51174,0.00029,,,0.65321,,1.51647,0.00069,13.32,0.16,0.32719,0.17964,1.51256,0.00029,corr,,,1.057,0.0231,0.009971,0.01697,1.0,1.0,1.0,1.0,1.0,1.0,0.3337263381572863,0.05117071635240562
79,True,3209946995257399680,4069322,80.057457,-5.79691,32,13,6.69,0.12,2.4666,7.8092,14.954,3682.0,122.0,0.54,,1.02,,,,,,,,9.81,0.21,,,0.02978,,18.46,0.11,,,0.21065,,,,,,,1.064,0.01802,0.01225,0.02456,1.0,1.0,2.01,2.01,2.91,2.91,0.1827906588800789,0.05117071635240562
80,True,3209946995257399680,4069322,80.057457,-5.79691,5,13,6.69,0.12,2.4666,7.8092,14.954,3682.0,122.0,0.54,,1.02,,3.9785,0.0044,5.093,0.02,0.26583,0.09089,4.0117,0.0039,8.118,0.081,0.31592,0.05934,23.17,0.19,5.345,0.03,0.50563,0.09535,,,,,,1.064,0.00614,0.004315,0.006234,1.0,1.0,2.01,2.01,2.91,2.91,0.1827906588800789,0.05117071635240562
81,True,3209958260955463808,4069326,79.995558,-5.810677,5,13,6.69,0.12,3.4086,8.6553,15.57,3075.0,124.0,,,,,1.9413,0.0064,1.6578,0.0071,0.03988,0.02601,1.9502,0.0058,14.8,1.1,0.04639,0.02027,5.73,0.081,1.9498,0.0067,0.04954,0.04514,,,,,,0.933,0.01479,0.0124,0.01866,1.0,3.11,4.23,4.23,5.33,5.33,0.0226970419279115,0.05117071635240562
82,True,3209946170623688576,4069344,80.032398,-5.846118,5,13,6.69,0.12,-0.2012,-0.1119,8.268,,,,,,,0.288946,1.4e-05,8.465,0.078,0.47079,0.06528,0.28905,,8.1894,,0.41625,0.07572,0.28897,7.1e-05,2.582,0.012,0.13936,0.05699,0.28895,1.4e-05,corr,,,1.094,0.001097,0.0001363,0.000743,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
83,True,3209946170623688576,4069344,80.032398,-5.846118,32,13,6.69,0.12,-0.2012,-0.1119,8.268,,,,,,,0.289,1.3e-05,0.283998,9.7e-05,0.54772,0.05445,0.289,,0.28975,,0.52745,0.0221,13.333,0.052,6.081,0.034,0.3968,0.10207,0.289,1.3e-05,corr,,,1.094,0.001001,0.0002503,0.0007094,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
84,True,3209946028888449536,4069442,80.120384,-5.812138,32,13,6.69,0.12,0.0544,0.7928,8.836,9255.0,265.6,2.35,0.319,2.561,0.11,2.664,0.014,2.779,0.015,0.62891,0.44562,2.70797,0.00068,2.337,0.0029,0.82423,0.12019,2.7168,0.0013,17.49,0.13,0.45642,0.1979,2.70797,0.00068,pca,,,1.28,0.01253,0.000383,0.001548,1.0,1.0,1.0,1.0,2.32,2.32,0.0,0.0
85,True,3209946028888449536,4069442,80.120384,-5.812138,5,13,6.69,0.12,0.0544,0.7928,8.836,9255.0,265.6,2.35,0.319,2.561,0.11,2.72,,2.7934,,0.77091,0.03861,2.72268,0.00072,2.336,0.0037,0.82872,0.09321,2.71321,0.00068,4.262,0.057,0.98009,0.02109,2.72,,corr,,,1.28,0.01347,0.0001772,0.002692,1.0,1.0,1.0,1.0,2.32,2.32,0.0,0.0
86,True,3209946995257397632,4069457,80.059317,-5.785718,5,13,6.69,0.12,1.8755,6.3092,13.584,4056.0,124.0,,,1.432,,8.353,0.032,4.998,0.014,0.15846,0.13257,8.142,0.019,3.8146,0.0096,0.29075,0.10244,22.5,0.1,5.3,0.038,0.94308,0.08574,,,,,,1.022,0.00589,0.003236,0.005372,1.0,1.0,1.0,1.0,2.11,2.11,0.4666110411219108,0.05117071635240562
87,True,3209946995257397632,4069457,80.059317,-5.785718,32,13,6.69,0.12,1.8755,6.3092,13.584,4056.0,124.0,,,1.432,,9.7727,,6.8421,,0.26213,0.06621,9.95,0.022,4.988,0.021,0.50099,0.10849,10.254,0.016,26.11,0.19,0.53448,0.52788,9.95,0.022,pca,,,1.022,0.0206,0.005077,0.01132,1.0,1.0,1.0,1.0,2.11,2.11,0.4666110411219108,0.05117071635240562
88,True,3209948335287188608,4069458,80.107274,-5.785112,5,13,6.69,0.12,1.219,4.8349,12.363,5152.0,316.0,0.87,0.127,1.417,0.183,7.824,0.022,3.0117,0.0049,0.2158,0.16324,7.594,0.013,3.0442,0.0044,0.33225,0.17647,17.221,0.065,7.926,0.024,0.34931,0.23123,,,,,,1.363,0.0826,0.001394,0.02078,1.0,1.0,1.0,1.0,1.0,1.0,0.7455686341488377,0.05117071635240562
89,True,3209948335287188608,4069458,80.107274,-5.785112,32,13,6.69,0.12,1.219,4.8349,12.363,5152.0,316.0,0.87,0.127,1.417,0.183,2.941,0.0023,5.897,0.018,0.30439,0.16373,2.9434,,5.8449,,0.29119,0.20398,5.9804,0.0093,2.946,0.0023,0.29854,0.29079,2.941,0.0023,corr,43.223,0.18,1.363,0.0646,0.002764,0.008579,1.0,1.0,1.0,1.0,1.0,1.0,0.7455686341488377,0.05117071635240562
90,True,3209947132696346752,4069470,80.081079,-5.765396,32,13,6.69,0.12,1.2211,3.7548,11.379,5240.0,126.0,,,2.318,,2.9594,0.0025,6.73,0.015,0.28766,0.21516,6.851,0.015,2.9593,0.0033,0.23303,0.22855,2.962,0.01,5.308,0.05,0.13875,0.082,,,,,,1.087,0.026,0.001251,0.008267,1.0,1.0,2.02,2.02,3.26,3.26,0.949938230720824,0.05117071635240562
91,True,3209947132696346752,4069470,80.081079,-5.765396,5,13,6.69,0.12,1.2211,3.7548,11.379,5240.0,126.0,,,2.318,,2.8331,,3.3422,,0.45546,0.25641,2.8191,0.0013,3.3468,0.0028,0.46398,0.27453,2.805,0.003,3.3357,0.0068,0.20743,0.13385,2.83,,corr,,,1.087,0.01021,0.0006738,0.002281,1.0,1.0,2.02,2.02,3.26,3.26,0.949938230720824,0.05117071635240562
92,True,3209947751171664768,4069473,80.155482,-5.763706,32,13,6.69,0.12,2.7471,8.7282,15.298,3229.0,157.0,0.623,0.023,0.644,0.024,3.76,0.021,5.62,0.11,0.04412,0.02538,5.686,0.041,3.669,0.025,0.06869,0.03719,13.406,0.047,6.11,0.025,0.37795,0.13638,,,,,,1.012,0.00599,0.004214,0.007269,1.0,2.08,3.16,5.36,5.36,5.36,0.008903371360097168,0.05117071635240562
93,True,3209947751171664768,4069473,80.155482,-5.763706,5,13,6.69,0.12,2.7471,8.7282,15.298,3229.0,157.0,0.623,0.023,0.644,0.024,5.9129,,8.7789,,0.20325,0.14748,5.8492,,9.3418,,0.3369,0.16679,5.7657,,3.7884,,0.25017,0.03026,5.77,,raw,42.103,,1.012,0.01508,0.004536,0.007701,1.0,2.08,3.16,5.36,5.36,5.36,0.008903371360097168,0.05117071635240562
94,True,3209960842231949696,4069501,80.060146,-5.708385,32,13,6.69,0.12,0.9196,3.3893,11.06,5793.4,147.8,1.04,0.135,1.775,0.113,1.1051,,0.54892,,0.83805,0.04211,1.10523,0.00013,0.54892,0.00052,0.8349,0.04379,1.105,0.00018,0.54924,0.00061,0.65287,0.03662,1.105,,corr,43.923,,1.22,0.01951,0.001104,0.002045,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
95,True,3209960842231949696,4069501,80.060146,-5.708385,5,13,6.69,0.12,0.9196,3.3893,11.06,5793.4,147.8,1.04,0.135,1.775,0.113,1.10691,0.00012,1.3052,0.0053,0.94148,0.02094,1.10651,0.00012,0.9601,0.0033,0.95591,0.01752,1.10662,0.00011,1.3039,0.0051,0.96603,0.02097,1.10691,0.00012,corr,43.923,0.11,1.22,0.0484,0.0006931,0.01067,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
96,True,3209961391987754496,4069510,80.112829,-5.676142,5,13,6.69,0.12,3.2509,8.5851,15.399,3080.0,122.0,,,,,2.8591,0.0058,7.184,0.056,0.15616,0.10455,2.8533,0.005,6.574,0.043,0.16675,0.10474,3.7379,0.0081,2.9197,0.0068,0.15245,0.12224,,,,,,1.03,0.01711,0.008105,0.01059,1.0,1.0,1.0,1.0,2.02,2.02,0.03597983583028491,0.05117071635240562
97,True,3209961391987754496,4069510,80.112829,-5.676142,32,13,6.69,0.12,3.2509,8.5851,15.399,3080.0,122.0,,,,,4.2726,0.0079,3.46,0.01,0.16144,0.07133,4.272,0.007,5.728,0.052,0.19745,0.04302,5.859,,4.3495,,0.24569,0.09005,,,,,,1.03,0.031,0.02303,0.03604,1.0,1.0,1.0,1.0,2.02,2.02,0.03597983583028491,0.05117071635240562
98,True,3209967026984842496,4069511,80.153416,-5.675742,32,13,6.69,0.12,2.6237,8.3876,15.15,3289.0,157.0,0.63,0.023,0.654,0.024,3.43,0.014,,,0.06055,,3.446,0.012,,,0.06621,,3.4356,0.0093,,,0.09299,,3.43,0.014,all3,42.346,0.046,1.037,0.0245,0.01884,0.03501,1.0,1.0,1.0,1.0,1.0,1.0,0.07334951949315877,0.05117071635240562
99,True,3209967026984842496,4069511,80.153416,-5.675742,5,13,6.69,0.12,2.6237,8.3876,15.15,3289.0,157.0,0.63,0.023,0.654,0.024,3.4371,0.0082,4.319,0.014,0.1259,0.1119,3.4348,0.0073,4.356,0.013,0.13453,0.12025,3.3988,0.0032,4.363,0.027,0.2758,0.04653,3.4371,0.0082,all3,42.345,0.047,1.037,0.01029,0.007296,0.009968,1.0,1.0,1.0,1.0,1.0,1.0,0.07334951949315877,0.05117071635240562
100,True,3209975754358344320,4069650,80.146839,-5.401038,32,13,6.69,0.12,2.6428,8.5734,15.323,3280.0,157.0,0.598,0.023,0.612,0.022,7.02,0.27,,,0.01194,,6.95,0.13,4.428,0.065,0.03045,0.02156,14.922,,6.0455,,0.42588,0.06396,,,,,,1.025,0.00578,0.0041,0.007695,1.0,2.15,2.98,4.11,5.21,6.16,0.03819363480761834,0.05117071635240562
101,True,3209975754358344320,4069650,80.146839,-5.401038,5,13,6.69,0.12,2.6428,8.5734,15.323,3280.0,157.0,0.598,0.023,0.612,0.022,2.3226,0.002,8.134,0.049,0.21126,0.09189,2.3487,0.002,4.737,0.014,0.23295,0.11672,2.2859,0.0021,14.48,0.1,0.20209,0.16196,2.3226,0.002,all3,42.435,0.048,1.025,0.0037,0.002477,0.003392,1.0,2.15,2.98,4.11,5.21,6.16,0.03819363480761834,0.05117071635240562
102,True,3210047291333621120,4069694,80.113569,-5.333292,32,13,6.69,0.12,2.2484,7.3217,14.514,3733.0,122.0,0.56,,1.07,,2.02667,0.0009,1.5045,0.006,0.36764,0.02656,2.014,0.011,2.084,0.015,0.34919,0.1248,15.772,0.079,2.0536,0.0025,0.3547,0.13403,2.02667,0.0009,corr,42.953,,1.074,0.00227,0.001102,0.00204,3.92,3.92,5.02,5.02,6.02,6.02,0.27503228310789457,0.05117071635240562
103,True,3210047291333621120,4069694,80.113569,-5.333292,5,13,6.69,0.12,2.2484,7.3217,14.514,3733.0,122.0,0.56,,1.07,,2.04835,0.00068,2.38,0.013,0.48327,0.02996,2.0606,,4.8454,,0.46888,0.09737,2.0688,0.00091,13.812,0.078,0.35029,0.19902,2.04835,0.00068,corr,42.943,,1.074,0.001576,0.0006458,0.001065,3.92,3.92,5.02,5.02,6.02,6.02,0.27503228310789457,0.05117071635240562
104,True,3210047531851779072,4069714,80.136928,-5.288069,5,13,6.69,0.12,-0.1886,0.5318,8.756,,,,,,,3.6181,,1.7998,,0.46324,0.36931,3.6091,0.0018,1.80197,0.0007,0.57881,0.39081,3.6135,,1.803,,0.64346,0.36777,3.6091,0.0018,pca,,,1.024,0.00985,0.0001561,0.00183,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
105,True,3210047531851779072,4069714,80.136928,-5.288069,32,13,6.69,0.12,-0.1886,0.5318,8.756,,,,,,,3.6092,0.0017,1.8126,0.00072,0.59479,0.36156,3.6124,0.0017,1.81096,0.0007,0.61267,0.38219,3.5268,0.0044,13.37,0.1,0.29163,0.26381,3.6092,0.0017,corr,,,1.024,0.00993,0.0003478,0.001555,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
106,True,3210066429707733120,4069822,80.078912,-5.093293,32,13,6.69,0.12,2.5984,7.8694,15.231,3504.0,123.0,0.46,,1.02,,,,,,,,,,,,,,2.526,0.025,,,0.01479,,,,,,,0.972,0.01182,0.011,0.01707,2.13,2.13,4.23,4.23,6.52,6.52,0.17140000087519053,0.05117071635240562
107,True,3210066429707733120,4069822,80.078912,-5.093293,5,13,6.69,0.12,2.5984,7.8694,15.231,3504.0,123.0,0.46,,1.02,,9.85,0.23,6.367,0.078,0.03279,0.03142,5.02,0.072,,,0.0206,,2.58,0.025,4.836,0.076,0.01776,0.01617,,,,,,0.972,0.01126,0.007542,0.01633,2.13,2.13,4.23,4.23,6.52,6.52,0.17140000087519053,0.05117071635240562
108,True,3210393804997739520,4070190,80.103456,-4.373588,32,13,6.69,0.12,3.2697,8.8824,15.253,2994.0,157.0,0.611,0.023,0.629,0.024,0.52262,0.00015,0.6069,0.0005,0.13985,0.04969,0.52261,0.00015,0.60706,0.00049,0.13302,0.05096,0.52275,0.00019,0.60705,0.00059,0.10986,0.04243,0.52262,0.00015,all3,43.116,0.049,0.986,0.0223,0.01845,0.02862,1.0,1.0,3.22,3.22,3.22,5.23,-0.020273363932166888,0.05117071635240562
109,True,3210393804997739520,4070190,80.103456,-4.373588,5,13,6.69,0.12,3.2697,8.8824,15.253,2994.0,157.0,0.611,0.023,0.629,0.024,0.52182,0.0001,0.60654,0.0004,0.20085,0.06313,0.5217,0.00012,0.60743,0.00039,0.17454,0.06493,0.52163,0.00011,0.60747,0.00037,0.18199,0.0671,0.52182,0.0001,all3,43.117,0.049,0.986,0.01223,0.01072,0.0146,1.0,1.0,3.22,3.22,3.22,5.23,-0.020273363932166888,0.05117071635240562
110,True,3210444215030340736,4070269,80.062478,-4.245377,32,13,6.69,0.12,2.3174,7.3433,13.726,3610.0,122.0,0.513,,1.051,,2.1094,0.0011,5.268,0.012,0.33299,0.16813,2.1118,0.001,5.186,0.01,0.35119,0.2058,4.921,0.023,2.074,0.0056,0.12563,0.09963,2.1094,0.0011,corr,42.883,,1.882,0.00603,0.001872,0.00343,2.03,2.03,4.02,7.32,8.44,8.44,0.2709452696037739,0.05117071635240562
111,True,3210444215030340736,4070269,80.062478,-4.245377,5,13,6.69,0.12,2.3174,7.3433,13.726,3610.0,122.0,0.513,,1.051,,5.3585,,8.1141,,0.53678,0.2517,5.2767,,2.0877,,0.62802,0.19145,5.2522,,8.4671,,0.16091,0.09336,5.36,,corr,42.473,,1.882,0.00352,0.0007443,0.001453,2.03,2.03,4.02,7.32,8.44,8.44,0.2709452696037739,0.05117071635240562
112,True,3210476169586984320,4070419,80.098236,-3.980047,32,13,6.69,0.12,2.332,7.5586,14.582,3791.0,122.0,0.58,,1.071,,5.862,0.035,3.191,0.012,0.07416,0.05289,13.62,0.088,5.839,0.05,0.14732,0.08007,14.411,0.069,6.44,0.14,0.47438,0.06735,,,,,,1.048,0.00252,0.001515,0.002868,1.0,1.0,2.19,2.19,3.33,4.31,0.23020758407205005,0.05117071635240562
113,True,3210476169586984320,4070419,80.098236,-3.980047,5,13,6.69,0.12,2.332,7.5586,14.582,3791.0,122.0,0.58,,1.071,,7.294,0.034,3.937,0.011,0.12163,0.0995,12.73,,4.995,,0.25813,0.13726,17.49,0.65,4.942,0.04,0.26495,0.07135,,,,,,1.048,0.00477,0.001683,0.003826,1.0,1.0,2.19,2.19,3.33,4.31,0.23020758407205005,0.05117071635240562
114,True,3213882697128481792,4070682,80.102855,-3.509857,5,13,6.69,0.12,0.245,1.3241,8.885,9840.0,241.1,2.51,0.342,2.363,0.07,1.04619,0.00011,0.52263,0.00032,0.88105,0.06947,1.04651,0.00011,0.52269,0.00034,0.9209,0.06655,1.0464,0.00011,0.52273,0.00034,0.91266,0.06551,1.04619,0.00011,corr,,,1.153,0.01459,0.0001658,0.002553,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
115,True,3213882697128481792,4070682,80.102855,-3.509857,32,13,6.69,0.12,0.245,1.3241,8.885,9840.0,241.1,2.51,0.342,2.363,0.07,1.0457,,0.52333,,0.89778,0.05713,1.04574,0.00011,0.52327,0.00038,0.89863,0.05882,1.0457,0.00015,13.45,0.15,0.5926,0.14231,1.046,,corr,,,1.153,0.01456,0.0003477,0.001341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
116,True,3213963201995279744,4070962,80.11043,-3.009069,32,13,6.69,0.12,2.522,7.88,14.68,3620.0,123.0,0.517,,1.003,,6.463,0.081,2.44,0.1,0.25803,0.19714,6.498,0.01,2.4336,0.0021,0.31912,0.20487,11.032,0.036,6.602,0.013,0.39933,0.35399,,,,,,1.076,0.00946,0.003816,0.006661,1.0,2.98,2.98,4.13,5.3,6.3,0.16939433684100774,0.05117071635240562
117,True,3213963201995279744,4070962,80.11043,-3.009069,5,13,6.69,0.12,2.522,7.88,14.68,3620.0,123.0,0.517,,1.003,,6.1954,0.0097,2.3875,0.0022,0.29187,0.19743,6.2022,0.0066,2.3947,0.0039,0.48971,0.13618,6.2622,0.0066,2.427,0.069,0.60198,0.09176,6.2022,0.0066,pca,42.373,,1.076,0.0081,0.002091,0.004401,1.0,2.98,2.98,4.13,5.3,6.3,0.16939433684100774,0.05117071635240562
118,True,3213963201995279104,4070964,80.110547,-3.005875,32,13,6.69,0.12,2.022,6.9647,13.924,3930.0,122.0,0.61,,1.101,,6.463,0.081,2.44,0.1,0.25803,0.19714,6.498,0.01,2.4336,0.0021,0.31912,0.20487,11.032,0.036,6.602,0.013,0.39933,0.35399,,,,,,1.072,0.00946,0.003816,0.006661,2.11,3.17,3.17,3.17,4.23,5.36,0.3425815340840754,0.05117071635240562
119,True,3213963201995279104,4070964,80.110547,-3.005875,5,13,6.69,0.12,2.022,6.9647,13.924,3930.0,122.0,0.61,,1.101,,6.1954,0.0097,2.3875,0.0022,0.29189,0.19742,6.2022,0.0066,2.3947,0.0039,0.48971,0.13618,6.2622,0.0066,2.427,0.069,0.60198,0.09176,6.2022,0.0066,pca,42.523,,1.072,0.0081,0.002091,0.004401,2.11,3.17,3.17,3.17,4.23,5.36,0.3425815340840754,0.05117071635240562
120,True,3214336554912482944,4071581,80.140931,-1.923246,32,13,6.69,0.12,2.048,7.024,14.111,3833.0,123.0,0.588,,1.059,,0.527484,3.1e-05,0.26379,9.8e-05,0.77191,0.05455,0.52747,3e-05,0.2638,9.9e-05,0.7706,0.05367,0.52743,3.1e-05,0.26381,0.0001,0.74397,0.05078,0.52748,3.1e-05,corr,43.553,,1.045,0.01943,0.005435,0.009711,1.0,2.16,2.16,5.71,5.71,10.2,0.3313611683043473,0.05117071635240562
121,True,3214336039516415104,4071592,80.062556,-1.909864,32,13,6.69,0.12,1.1083,4.2237,11.522,5434.5,111.8,0.947,0.12,1.398,0.068,1.002,,1.1555,,0.87462,0.02197,1.002,,1.1552,,0.88251,0.02013,26.1,2.2,1.00327,0.00037,0.30464,0.29426,1.002,,corr,43.713,,1.491,0.00752,0.001317,0.002189,1.0,1.0,1.0,1.0,1.0,1.0,0.8612159792309082,0.05117071635240562
122,True,3214337585704631680,4071602,80.116573,-1.889935,32,13,6.69,0.12,3.113,9.2858,15.97,3059.0,158.0,0.548,0.027,0.553,0.026,,,,,,,,,,,,,16.586,,5.9442,,0.24094,0.11108,,,,,,1.023,0.00533,0.002455,0.003931,1.0,3.86,3.86,6.93,10.21,10.21,0.0,0.0
123,True,3214385311381220224,4071650,80.078562,-1.816965,32,13,6.69,0.12,1.4042,5.5619,12.884,4464.0,119.8,0.7,0.082,1.261,0.102,5.3355,0.0063,2.9787,0.0044,0.33851,0.14135,5.3309,0.0052,4.1369,0.0071,0.40691,0.16178,5.6276,,2.8157,,0.6646,0.03647,5.3355,0.0063,corr,42.773,0.12,1.044,0.00614,0.002546,0.004255,1.0,1.0,1.0,1.0,1.99,3.2,0.6080103555510952,0.05117071635240562
